Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
qlib,strategy,contrib/ops/high_freq.py,contrib,data,85.50,data,85.50,data,85.50,data,85.50,data,85.50,data,85.50,data,85.50,data,85.50,None,85.50
qlib,strategy,backtest/utils.py,backtest,utils,80.89,utils,80.89,utils,80.89,utils,80.89,utils,80.89,utils,80.89,utils,80.89,utils,80.89,None,80.89
qlib,strategy,data/dataset/storage.py,data,data,73.34,data,73.34,data,73.34,data,73.34,data,73.34,data,73.34,data,73.34,None,73.34,None,73.34
qlib,strategy,contrib/data/processor.py,contrib,data,74.50,data,74.50,data,74.50,data,74.50,data,74.50,data,74.50,data,74.50,None,74.50,None,74.50
qlib,strategy,backtest/high_performance_ds.py,backtest,data,78.71,data,78.71,data,78.71,data,78.71,data,78.71,data,78.71,data,78.71,None,78.71,None,78.71
qlib,strategy,contrib/model/pytorch_general_nn.py,contrib,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45,rl,117.45
qlib,strategy,contrib/eva/alpha.py,contrib,data,69.39,data,69.39,data,69.39,data,69.39,data,69.39,data,69.39,None,69.39,None,69.39,None,69.39
qlib,strategy,contrib/meta/__init__.py,contrib,contrib,61.98,contrib,61.98,contrib,61.98,contrib,61.98,contrib,61.98,contrib,61.98,None,61.98,None,61.98,None,61.98
qlib,strategy,rl/seed.py,rl,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,rl,86.55,None,86.55
qlib,strategy,model/__init__.py,model,model,69.66,model,69.66,model,69.66,model,69.66,model,69.66,model,69.66,None,69.66,None,69.66,None,69.66
qlib,strategy,rl/utils/env_wrapper.py,rl,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08,utils,93.08
qlib,strategy,backtest/decision.py,backtest,data,91.53,data,91.53,data,91.53,data,91.53,data,91.53,data,91.53,data,91.53,data,91.53,data,91.53
qlib,strategy,rl/strategy/__init__.py,rl,rl,86.61,rl,86.61,rl,86.61,rl,86.61,rl,86.61,rl,86.61,rl,86.61,rl,86.61,None,86.61
qlib,strategy,rl/utils/__init__.py,rl,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,utils,87.17,None,87.17
qlib,strategy,model/riskmodel/__init__.py,model,model,65.80,model,65.80,model,65.80,model,65.80,model,65.80,model,65.80,None,65.80,None,65.80,None,65.80
qlib,strategy,contrib/online/utils.py,contrib,utils,100.14,utils,100.14,utils,100.14,utils,100.14,utils,100.14,utils,100.14,utils,100.14,utils,100.14,utils,100.14
qlib,strategy,model/interpret/base.py,model,model,73.74,model,73.74,model,73.74,model,73.74,model,73.74,model,73.74,model,73.74,None,73.74,None,73.74
qlib,strategy,rl/contrib/__init__.py,rl,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,None,86.67
qlib,strategy,contrib/report/data/base.py,contrib,data,66.80,data,66.80,data,66.80,data,66.80,data,66.80,data,66.80,None,66.80,None,66.80,None,66.80
qlib,strategy,contrib/report/analysis_model/__init__.py,contrib,model,69.56,model,69.56,model,69.56,model,69.56,model,69.56,model,69.56,None,69.56,None,69.56,None,69.56
qlib,strategy,rl/order_execution/simulator_qlib.py,rl,data,92.81,data,92.81,data,92.81,data,92.81,data,92.81,data,92.81,data,92.81,data,92.81,data,92.81
qlib,strategy,contrib/model/pytorch_gru_ts.py,contrib,model,100.43,model,100.43,model,100.43,model,100.43,model,100.43,model,100.43,model,100.43,model,100.43,model,100.43
qlib,strategy,data/filter.py,data,data,69.02,data,69.02,data,69.02,data,69.02,data,69.02,data,69.02,None,69.02,None,69.02,None,69.02
qlib,strategy,rl/trainer/callbacks.py,rl,model,91.20,model,91.20,model,91.20,model,91.20,model,91.20,model,91.20,model,91.20,model,91.20,model,91.20
qlib,strategy,contrib/data/loader.py,contrib,data,69.44,data,69.44,data,69.44,data,69.44,data,69.44,data,69.44,None,69.44,None,69.44,None,69.44
qlib,strategy,model/riskmodel/shrink.py,model,model,56.94,model,56.94,model,56.94,model,56.94,model,56.94,None,56.94,None,56.94,None,56.94,None,56.94
qlib,strategy,contrib/tuner/tuner.py,contrib,model,95.33,model,95.33,model,95.33,model,95.33,model,95.33,model,95.33,model,95.33,model,95.33,model,95.33
qlib,strategy,contrib/model/pytorch_localformer.py,contrib,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69,model,112.69
qlib,strategy,data/inst_processor.py,data,data,64.61,data,64.61,data,64.61,data,64.61,data,64.61,data,64.61,None,64.61,None,64.61,None,64.61
qlib,strategy,contrib/model/pytorch_lstm_ts.py,contrib,model,99.81,model,99.81,model,99.81,model,99.81,model,99.81,model,99.81,model,99.81,model,99.81,model,99.81
qlib,strategy,model/interpret/__init__.py,model,model,65.95,model,65.95,model,65.95,model,65.95,model,65.95,model,65.95,None,65.95,None,65.95,None,65.95
qlib,strategy,contrib/strategy/optimizer/base.py,contrib,contrib,63.96,contrib,63.96,contrib,63.96,contrib,63.96,contrib,63.96,contrib,63.96,None,63.96,None,63.96,None,63.96
qlib,strategy,data/base.py,data,data,75.07,data,75.07,data,75.07,data,75.07,data,75.07,data,75.07,data,75.07,None,75.07,None,75.07
qlib,strategy,model/meta/task.py,model,model,93.38,model,93.38,model,93.38,model,93.38,model,93.38,model,93.38,model,93.38,model,93.38,model,93.38
qlib,strategy,contrib/meta/data_selection/net.py,contrib,data,82.93,data,82.93,data,82.93,data,82.93,data,82.93,data,82.93,data,82.93,data,82.93,None,82.93
qlib,strategy,contrib/model/pytorch_tcn.py,contrib,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66,model,101.66
qlib,strategy,contrib/rolling/ddgda.py,contrib,data,114.78,data,114.78,data,114.78,data,114.78,data,114.78,data,114.78,data,114.78,data,114.78,data,114.78
qlib,strategy,rl/interpreter.py,rl,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,rl,76.89,None,76.89,None,76.89
qlib,strategy,contrib/data/__init__.py,contrib,contrib,64.41,contrib,64.41,contrib,64.41,contrib,64.41,contrib,64.41,contrib,64.41,None,64.41,None,64.41,None,64.41
qlib,strategy,model/ens/ensemble.py,model,model,80.81,model,80.81,model,80.81,model,80.81,model,80.81,model,80.81,model,80.81,model,80.81,None,80.81
qlib,strategy,model/ens/group.py,model,model,61.70,model,61.70,model,61.70,model,61.70,model,61.70,model,61.70,None,61.70,None,61.70,None,61.70
qlib,strategy,workflow/utils.py,workflow,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15,workflow,140.15
qlib,strategy,workflow/record_temp.py,workflow,workflow,192.66,workflow,192.66,workflow,192.66,workflow,192.66,workflow,192.66,workflow,192.66,workflow,192.66,workflow,192.66,workflow,192.66
qlib,strategy,contrib/model/pytorch_localformer_ts.py,contrib,model,113.39,model,113.39,model,113.39,model,113.39,model,113.39,model,113.39,model,113.39,model,113.39,model,113.39
qlib,strategy,contrib/report/analysis_position/report.py,contrib,data,83.37,data,83.37,data,83.37,data,83.37,data,83.37,data,83.37,data,83.37,data,83.37,None,83.37
qlib,strategy,contrib/report/analysis_position/risk_analysis.py,contrib,data,91.84,data,91.84,data,91.84,data,91.84,data,91.84,data,91.84,data,91.84,data,91.84,data,91.84
qlib,strategy,rl/contrib/backtest.py,rl,backtest,122.12,backtest,122.12,backtest,122.12,backtest,122.12,backtest,122.12,backtest,122.12,backtest,122.12,backtest,122.12,backtest,122.12
qlib,strategy,backtest/exchange.py,backtest,data,78.72,data,78.72,data,78.72,data,78.72,data,78.72,data,78.72,data,78.72,None,78.72,None,78.72
qlib,strategy,rl/order_execution/strategy.py,rl,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78,backtest,114.78
qlib,strategy,backtest/position.py,backtest,backtest,67.95,backtest,67.95,backtest,67.95,backtest,67.95,backtest,67.95,backtest,67.95,None,67.95,None,67.95,None,67.95
qlib,strategy,contrib/data/utils/sepdf.py,contrib,utils,79.57,utils,79.57,utils,79.57,utils,79.57,utils,79.57,utils,79.57,utils,79.57,None,79.57,None,79.57
qlib,strategy,contrib/meta/data_selection/dataset.py,contrib,workflow,176.87,workflow,176.87,workflow,176.87,workflow,176.87,workflow,176.87,workflow,176.87,workflow,176.87,workflow,176.87,workflow,176.87
qlib,strategy,contrib/online/manager.py,contrib,data,100.31,data,100.31,data,100.31,data,100.31,data,100.31,data,100.31,data,100.31,data,100.31,data,100.31
qlib,strategy,contrib/evaluate.py,contrib,backtest,113.59,backtest,113.59,backtest,113.59,backtest,113.59,backtest,113.59,backtest,113.59,backtest,113.59,backtest,113.59,backtest,113.59
qlib,strategy,model/meta/model.py,model,model,73.10,model,73.10,model,73.10,model,73.10,model,73.10,model,73.10,model,73.10,None,73.10,None,73.10
qlib,strategy,contrib/data/utils/__init__.py,contrib,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,utils,86.06,None,86.06
qlib,strategy,strategy/__init__.py,None,None,7.33,None,7.33,None,7.33,None,7.33,None,7.33,None,7.33,None,7.33,None,7.33,None,7.33
qlib,strategy,model/base.py,model,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98,model,94.98
qlib,strategy,backtest/executor.py,backtest,data,81.44,data,81.44,data,81.44,data,81.44,data,81.44,data,81.44,data,81.44,data,81.44,None,81.44
qlib,strategy,contrib/model/pytorch_sandwich.py,contrib,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58,model,98.58
qlib,strategy,contrib/online/online_model.py,contrib,data,93.82,data,93.82,data,93.82,data,93.82,data,93.82,data,93.82,data,93.82,data,93.82,data,93.82
qlib,strategy,rl/order_execution/interpreter.py,rl,data,86.90,data,86.90,data,86.90,data,86.90,data,86.90,data,86.90,data,86.90,data,86.90,None,86.90
qlib,strategy,rl/trainer/vessel.py,rl,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,run,83.87,None,83.87
qlib,strategy,contrib/report/graph.py,contrib,data,79.01,data,79.01,data,79.01,data,79.01,data,79.01,data,79.01,data,79.01,None,79.01,None,79.01
qlib,strategy,rl/order_execution/network.py,rl,data,80.88,data,80.88,data,80.88,data,80.88,data,80.88,data,80.88,data,80.88,data,80.88,None,80.88
qlib,strategy,contrib/tuner/space.py,contrib,contrib,61.16,contrib,61.16,contrib,61.16,contrib,61.16,contrib,61.16,contrib,61.16,None,61.16,None,61.16,None,61.16
qlib,strategy,contrib/rolling/__init__.py,contrib,contrib,67.73,contrib,67.73,contrib,67.73,contrib,67.73,contrib,67.73,contrib,67.73,None,67.73,None,67.73,None,67.73
qlib,strategy,contrib/tuner/pipeline.py,contrib,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89,backtest,106.89
qlib,strategy,rl/order_execution/simulator_simple.py,rl,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21,backtest,108.21
qlib,strategy,model/riskmodel/base.py,model,model,71.21,model,71.21,model,71.21,model,71.21,model,71.21,model,71.21,model,71.21,None,71.21,None,71.21
qlib,strategy,rl/contrib/train_onpolicy.py,rl,workflow,153.62,workflow,153.62,workflow,153.62,workflow,153.62,workflow,153.62,workflow,153.62,workflow,153.62,workflow,153.62,workflow,153.62
qlib,strategy,data/_libs/__init__.py,data,data,63.96,data,63.96,data,63.96,data,63.96,data,63.96,data,63.96,None,63.96,None,63.96,None,63.96
qlib,strategy,contrib/model/pytorch_transformer.py,contrib,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15,model,104.15
qlib,strategy,contrib/model/pytorch_tra.py,contrib,model,122.20,model,122.20,model,122.20,model,122.20,model,122.20,model,122.20,model,122.20,model,122.20,model,122.20
qlib,strategy,contrib/model/pytorch_add.py,contrib,model,117.09,model,117.09,model,117.09,model,117.09,model,117.09,model,117.09,model,117.09,model,117.09,model,117.09
qlib,strategy,model/riskmodel/poet.py,model,model,64.50,model,64.50,model,64.50,model,64.50,model,64.50,model,64.50,None,64.50,None,64.50,None,64.50
qlib,strategy,contrib/meta/data_selection/utils.py,contrib,data,98.38,data,98.38,data,98.38,data,98.38,data,98.38,data,98.38,data,98.38,data,98.38,data,98.38
qlib,strategy,contrib/model/pytorch_alstm_ts.py,contrib,data,108.94,data,108.94,data,108.94,data,108.94,data,108.94,data,108.94,data,108.94,data,108.94,data,108.94
qlib,strategy,contrib/rolling/base.py,contrib,workflow,230.93,workflow,230.93,workflow,230.93,workflow,230.93,workflow,230.93,workflow,230.93,workflow,230.93,workflow,230.93,workflow,230.93
qlib,strategy,contrib/__init__.py,contrib,contrib,61.78,contrib,61.78,contrib,61.78,contrib,61.78,contrib,61.78,contrib,61.78,None,61.78,None,61.78,None,61.78
qlib,strategy,contrib/model/pytorch_adarnn.py,contrib,data,117.22,data,117.22,data,117.22,data,117.22,data,117.22,data,117.22,data,117.22,data,117.22,data,117.22
qlib,strategy,model/riskmodel/structured.py,model,model,77.65,model,77.65,model,77.65,model,77.65,model,77.65,model,77.65,model,77.65,None,77.65,None,77.65
qlib,strategy,contrib/model/__init__.py,contrib,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55,model,95.55
qlib,strategy,model/meta/dataset.py,model,model,66.75,model,66.75,model,66.75,model,66.75,model,66.75,model,66.75,None,66.75,None,66.75,None,66.75
qlib,strategy,contrib/meta/data_selection/model.py,contrib,data,85.49,data,85.49,data,85.49,data,85.49,data,85.49,data,85.49,data,85.49,data,85.49,None,85.49
qlib,strategy,contrib/report/data/__init__.py,contrib,contrib,67.26,contrib,67.26,contrib,67.26,contrib,67.26,contrib,67.26,contrib,67.26,None,67.26,None,67.26,None,67.26
qlib,strategy,workflow/task/collect.py,workflow,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79,workflow,146.79
qlib,strategy,rl/utils/finite_env.py,rl,rl,67.88,rl,67.88,rl,67.88,rl,67.88,rl,67.88,rl,67.88,None,67.88,None,67.88,None,67.88
qlib,strategy,rl/reward.py,rl,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,rl,87.36,None,87.36
qlib,strategy,contrib/model/pytorch_lstm.py,contrib,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48,model,100.48
qlib,strategy,rl/data/pickle_styled.py,rl,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31,backtest,102.31
qlib,strategy,contrib/strategy/__init__.py,contrib,contrib,63.92,contrib,63.92,contrib,63.92,contrib,63.92,contrib,63.92,contrib,63.92,None,63.92,None,63.92,None,63.92
qlib,strategy,utils/paral.py,utils,utils,78.56,utils,78.56,utils,78.56,utils,78.56,utils,78.56,utils,78.56,utils,78.56,None,78.56,None,78.56
qlib,strategy,rl/data/__init__.py,rl,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,rl,86.67,None,86.67
qlib,strategy,backtest/account.py,backtest,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,backtest,82.31,None,82.31
qlib,strategy,contrib/online/operator.py,contrib,data,113.07,data,113.07,data,113.07,data,113.07,data,113.07,data,113.07,data,113.07,data,113.07,data,113.07
qlib,strategy,contrib/model/pytorch_gats_ts.py,contrib,data,119.55,data,119.55,data,119.55,data,119.55,data,119.55,data,119.55,data,119.55,data,119.55,data,119.55
qlib,strategy,contrib/workflow/__init__.py,contrib,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11,workflow,112.11
qlib,strategy,contrib/model/tcn.py,contrib,model,79.71,model,79.71,model,79.71,model,79.71,model,79.71,model,79.71,model,79.71,None,79.71,None,79.71
qlib,strategy,rl/contrib/naive_config_parser.py,rl,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58,backtest,117.58
qlib,strategy,model/meta/__init__.py,model,model,65.87,model,65.87,model,65.87,model,65.87,model,65.87,model,65.87,None,65.87,None,65.87,None,65.87
qlib,strategy,rl/trainer/trainer.py,rl,rl,78.27,rl,78.27,rl,78.27,rl,78.27,rl,78.27,rl,78.27,rl,78.27,None,78.27,None,78.27
qlib,strategy,contrib/model/pytorch_hist.py,contrib,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10,model,108.10
qlib,strategy,contrib/report/analysis_position/__init__.py,contrib,contrib,65.24,contrib,65.24,contrib,65.24,contrib,65.24,contrib,65.24,contrib,65.24,None,65.24,None,65.24,None,65.24
qlib,strategy,data/storage/storage.py,data,data,72.99,data,72.99,data,72.99,data,72.99,data,72.99,data,72.99,data,72.99,None,72.99,None,72.99
qlib,strategy,rl/simulator.py,rl,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,None,84.88
qlib,strategy,data/__init__.py,data,data,64.01,data,64.01,data,64.01,data,64.01,data,64.01,data,64.01,None,64.01,None,64.01,None,64.01
qlib,strategy,utils/mod.py,utils,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81,utils,109.81
qlib,strategy,contrib/strategy/optimizer/optimizer.py,contrib,data,63.63,data,63.63,data,63.63,data,63.63,data,63.63,data,63.63,None,63.63,None,63.63,None,63.63
qlib,strategy,contrib/meta/data_selection/__init__.py,contrib,data,71.79,data,71.79,data,71.79,data,71.79,data,71.79,data,71.79,data,71.79,None,71.79,None,71.79
qlib,strategy,utils/__init__.py,utils,data,130.88,data,130.88,data,130.88,data,130.88,data,130.88,data,130.88,data,130.88,data,130.88,data,130.88
qlib,strategy,rl/utils/log.py,rl,utils,71.04,utils,71.04,utils,71.04,utils,71.04,utils,71.04,utils,71.04,utils,71.04,None,71.04,None,71.04
qlib,strategy,contrib/model/pytorch_krnn.py,contrib,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72,model,102.72
qlib,strategy,contrib/model/pytorch_gats.py,contrib,data,114.17,data,114.17,data,114.17,data,114.17,data,114.17,data,114.17,data,114.17,data,114.17,data,114.17
qlib,strategy,contrib/report/analysis_model/analysis_model_performance.py,contrib,data,108.95,data,108.95,data,108.95,data,108.95,data,108.95,data,108.95,data,108.95,data,108.95,data,108.95
qlib,strategy,data/client.py,data,data,65.38,data,65.38,data,65.38,data,65.38,data,65.38,data,65.38,None,65.38,None,65.38,None,65.38
qlib,strategy,model/utils.py,model,utils,85.51,utils,85.51,utils,85.51,utils,85.51,utils,85.51,utils,85.51,utils,85.51,utils,85.51,None,85.51
qlib,strategy,contrib/strategy/cost_control.py,contrib,model,93.88,model,93.88,model,93.88,model,93.88,model,93.88,model,93.88,model,93.88,model,93.88,model,93.88
qlib,strategy,backtest/__init__.py,backtest,backtest,107.65,backtest,107.65,backtest,107.65,backtest,107.65,backtest,107.65,backtest,107.65,backtest,107.65,backtest,107.65,backtest,107.65
qlib,strategy,workflow/recorder.py,workflow,workflow,152.78,workflow,152.78,workflow,152.78,workflow,152.78,workflow,152.78,workflow,152.78,workflow,152.78,workflow,152.78,workflow,152.78
qlib,strategy,utils/data.py,utils,utils,80.87,utils,80.87,utils,80.87,utils,80.87,utils,80.87,utils,80.87,utils,80.87,utils,80.87,None,80.87
qlib,strategy,data/dataset/utils.py,data,utils,78.99,utils,78.99,utils,78.99,utils,78.99,utils,78.99,utils,78.99,utils,78.99,None,78.99,None,78.99
qlib,strategy,rl/order_execution/utils.py,rl,rl,87.29,rl,87.29,rl,87.29,rl,87.29,rl,87.29,rl,87.29,rl,87.29,rl,87.29,None,87.29
qlib,strategy,model/ens/__init__.py,model,model,65.95,model,65.95,model,65.95,model,65.95,model,65.95,model,65.95,None,65.95,None,65.95,None,65.95
qlib,strategy,contrib/torch.py,contrib,data,68.98,data,68.98,data,68.98,data,68.98,data,68.98,data,68.98,None,68.98,None,68.98,None,68.98
qlib,strategy,contrib/strategy/rule_strategy.py,contrib,data,83.80,data,83.80,data,83.80,data,83.80,data,83.80,data,83.80,data,83.80,data,83.80,None,83.80
qlib,strategy,contrib/model/catboost_model.py,contrib,model,85.12,model,85.12,model,85.12,model,85.12,model,85.12,model,85.12,model,85.12,model,85.12,None,85.12
qlib,strategy,contrib/rolling/__main__.py,contrib,contrib,75.72,contrib,75.72,contrib,75.72,contrib,75.72,contrib,75.72,contrib,75.72,contrib,75.72,None,75.72,None,75.72
qlib,strategy,contrib/model/gbdt.py,contrib,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00,model,93.00
qlib,strategy,contrib/workflow/record_temp.py,contrib,workflow,179.92,workflow,179.92,workflow,179.92,workflow,179.92,workflow,179.92,workflow,179.92,workflow,179.92,workflow,179.92,workflow,179.92
qlib,strategy,contrib/model/pytorch_transformer_ts.py,contrib,model,104.83,model,104.83,model,104.83,model,104.83,model,104.83,model,104.83,model,104.83,model,104.83,model,104.83
qlib,strategy,model/trainer.py,model,workflow,167.09,workflow,167.09,workflow,167.09,workflow,167.09,workflow,167.09,workflow,167.09,workflow,167.09,workflow,167.09,workflow,167.09
qlib,strategy,contrib/model/xgboost.py,contrib,model,80.61,model,80.61,model,80.61,model,80.61,model,80.61,model,80.61,model,80.61,model,80.61,None,80.61
qlib,strategy,workflow/task/__init__.py,workflow,workflow,126.02,workflow,126.02,workflow,126.02,workflow,126.02,workflow,126.02,workflow,126.02,workflow,126.02,workflow,126.02,workflow,126.02
qlib,strategy,workflow/task/gen.py,workflow,workflow,132.89,workflow,132.89,workflow,132.89,workflow,132.89,workflow,132.89,workflow,132.89,workflow,132.89,workflow,132.89,workflow,132.89
qlib,strategy,data/dataset/loader.py,data,data,95.12,data,95.12,data,95.12,data,95.12,data,95.12,data,95.12,data,95.12,data,95.12,data,95.12
qlib,strategy,workflow/online/strategy.py,workflow,workflow,231.98,workflow,231.98,workflow,231.98,workflow,231.98,workflow,231.98,workflow,231.98,workflow,231.98,workflow,231.98,workflow,231.98
qlib,strategy,contrib/strategy/optimizer/enhanced_indexing.py,contrib,contrib,62.31,contrib,62.31,contrib,62.31,contrib,62.31,contrib,62.31,contrib,62.31,None,62.31,None,62.31,None,62.31
qlib,strategy,contrib/model/pytorch_nn.py,contrib,model,117.05,model,117.05,model,117.05,model,117.05,model,117.05,model,117.05,model,117.05,model,117.05,model,117.05
qlib,strategy,data/storage/__init__.py,data,data,67.27,data,67.27,data,67.27,data,67.27,data,67.27,data,67.27,None,67.27,None,67.27,None,67.27
qlib,strategy,rl/data/base.py,rl,rl,83.82,rl,83.82,rl,83.82,rl,83.82,rl,83.82,rl,83.82,rl,83.82,rl,83.82,None,83.82
qlib,strategy,rl/aux_info.py,rl,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,rl,84.88,None,84.88
qlib,strategy,contrib/data/highfreq_handler.py,contrib,data,84.01,data,84.01,data,84.01,data,84.01,data,84.01,data,84.01,data,84.01,data,84.01,None,84.01
qlib,strategy,contrib/model/pytorch_igmtf.py,contrib,model,112.33,model,112.33,model,112.33,model,112.33,model,112.33,model,112.33,model,112.33,model,112.33,model,112.33
qlib,strategy,workflow/online/__init__.py,workflow,workflow,140.17,workflow,140.17,workflow,140.17,workflow,140.17,workflow,140.17,workflow,140.17,workflow,140.17,workflow,140.17,workflow,140.17
qlib,strategy,rl/data/native.py,rl,backtest,111.97,backtest,111.97,backtest,111.97,backtest,111.97,backtest,111.97,backtest,111.97,backtest,111.97,backtest,111.97,backtest,111.97
qlib,strategy,rl/utils/data_queue.py,rl,utils,99.75,utils,99.75,utils,99.75,utils,99.75,utils,99.75,utils,99.75,utils,99.75,utils,99.75,utils,99.75
qlib,strategy,contrib/report/data/ana.py,contrib,data,73.04,data,73.04,data,73.04,data,73.04,data,73.04,data,73.04,data,73.04,None,73.04,None,73.04
qlib,strategy,workflow/expm.py,workflow,workflow,154.65,workflow,154.65,workflow,154.65,workflow,154.65,workflow,154.65,workflow,154.65,workflow,154.65,workflow,154.65,workflow,154.65
qlib,strategy,contrib/report/analysis_position/parse_position.py,contrib,data,96.44,data,96.44,data,96.44,data,96.44,data,96.44,data,96.44,data,96.44,data,96.44,data,96.44
qlib,strategy,utils/serial.py,utils,utils,76.67,utils,76.67,utils,76.67,utils,76.67,utils,76.67,utils,76.67,utils,76.67,None,76.67,None,76.67
qlib,strategy,backtest/report.py,backtest,data,100.84,data,100.84,data,100.84,data,100.84,data,100.84,data,100.84,data,100.84,data,100.84,data,100.84
qlib,strategy,rl/strategy/single_order.py,rl,rl,86.70,rl,86.70,rl,86.70,rl,86.70,rl,86.70,rl,86.70,rl,86.70,rl,86.70,None,86.70
qlib,strategy,utils/resam.py,utils,data,77.76,data,77.76,data,77.76,data,77.76,data,77.76,data,77.76,data,77.76,None,77.76,None,77.76
qlib,strategy,contrib/model/pytorch_utils.py,contrib,model,109.53,model,109.53,model,109.53,model,109.53,model,109.53,model,109.53,model,109.53,model,109.53,model,109.53
qlib,strategy,rl/order_execution/reward.py,rl,rl,85.48,rl,85.48,rl,85.48,rl,85.48,rl,85.48,rl,85.48,rl,85.48,rl,85.48,None,85.48
qlib,strategy,workflow/task/manage.py,workflow,workflow,130.08,workflow,130.08,workflow,130.08,workflow,130.08,workflow,130.08,workflow,130.08,workflow,130.08,workflow,130.08,workflow,130.08
qlib,strategy,contrib/report/utils.py,contrib,utils,81.26,utils,81.26,utils,81.26,utils,81.26,utils,81.26,utils,81.26,utils,81.26,utils,81.26,None,81.26
qlib,strategy,contrib/data/dataset.py,contrib,data,98.73,data,98.73,data,98.73,data,98.73,data,98.73,data,98.73,data,98.73,data,98.73,data,98.73
qlib,strategy,backtest/backtest.py,backtest,backtest,111.43,backtest,111.43,backtest,111.43,backtest,111.43,backtest,111.43,backtest,111.43,backtest,111.43,backtest,111.43,backtest,111.43
qlib,strategy,workflow/online/manager.py,workflow,workflow,241.02,workflow,241.02,workflow,241.02,workflow,241.02,workflow,241.02,workflow,241.02,workflow,241.02,workflow,241.02,workflow,241.02
qlib,strategy,data/cache.py,data,data,118.42,data,118.42,data,118.42,data,118.42,data,118.42,data,118.42,data,118.42,data,118.42,data,118.42
qlib,strategy,workflow/exp.py,workflow,workflow,152.92,workflow,152.92,workflow,152.92,workflow,152.92,workflow,152.92,workflow,152.92,workflow,152.92,workflow,152.92,workflow,152.92
qlib,strategy,contrib/online/user.py,contrib,model,89.89,model,89.89,model,89.89,model,89.89,model,89.89,model,89.89,model,89.89,model,89.89,None,89.89
qlib,strategy,contrib/model/pytorch_sfm.py,contrib,model,95.13,model,95.13,model,95.13,model,95.13,model,95.13,model,95.13,model,95.13,model,95.13,model,95.13
