Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
proxygen,ssl,proxygen/lib/http/stats/HTTPCodecStatsFilter.cpp,http_general,http_general,57.38,http_general,57.38,http_general,57.38,http_general,57.38,http_general,57.38,None,57.38,None,57.38,None,57.38,None,57.38
proxygen,ssl,proxygen/lib/utils/PerfectIndexMap.h,general,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41
proxygen,ssl,proxygen/lib/utils/TraceEvent.h,general,dns,43.72,dns,43.72,dns,43.72,dns,43.72,None,43.72,None,43.72,None,43.72,None,43.72,None,43.72
proxygen,ssl,proxygen/lib/http/codec/TransportDirection.h,http_general,http_general,47.79,http_general,47.79,http_general,47.79,http_general,47.79,None,47.79,None,47.79,None,47.79,None,47.79,None,47.79
proxygen,ssl,proxygen/lib/http/structuredheaders/StructuredHeadersBuffer.cpp,http_general,http_general,44.22,http_general,44.22,http_general,44.22,http_general,44.22,None,44.22,None,44.22,None,44.22,None,44.22,None,44.22
proxygen,ssl,proxygen/lib/http/session/HTTPSessionBase.cpp,http_general,http_general,48.27,http_general,48.27,http_general,48.27,http_general,48.27,None,48.27,None,48.27,None,48.27,None,48.27,None,48.27
proxygen,ssl,proxygen/lib/http/session/HTTPSession.h,http_general,transport,96.91,transport,96.91,transport,96.91,transport,96.91,transport,96.91,transport,96.91,transport,96.91,transport,96.91,transport,96.91
proxygen,ssl,proxygen/lib/utils/Exception.h,general,None,3.24,None,3.24,None,3.24,None,3.24,None,3.24,None,3.24,None,3.24,None,3.24,None,3.24
proxygen,ssl,proxygen/httpserver/samples/proxy/SessionWrapper.h,httpserver,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34
proxygen,ssl,proxygen/lib/http/codec/HQUnidirectionalCodec.h,http_general,http_general,47.86,http_general,47.86,http_general,47.86,http_general,47.86,None,47.86,None,47.86,None,47.86,None,47.86,None,47.86
proxygen,ssl,proxygen/lib/http/codec/compress/experimental/simulator/CompressionScheme.h,http_general,http_general,48.02,http_general,48.02,http_general,48.02,http_general,48.02,None,48.02,None,48.02,None,48.02,None,48.02,None,48.02
proxygen,ssl,proxygen/lib/services/ServiceConfiguration.h,services,services,149.35,services,149.35,services,149.35,services,149.35,services,149.35,services,149.35,services,149.35,services,149.35,services,149.35
proxygen,ssl,proxygen/lib/http/codec/HTTPCodecFilter.h,http_general,http_general,46.92,http_general,46.92,http_general,46.92,http_general,46.92,None,46.92,None,46.92,None,46.92,None,46.92,None,46.92
proxygen,ssl,proxygen/lib/stats/ResourceStats.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/lib/utils/RendezvousHash.h,general,None,2.16,None,2.16,None,2.16,None,2.16,None,2.16,None,2.16,None,2.16,None,2.16,None,2.16
proxygen,ssl,proxygen/lib/http/session/HTTPSessionAcceptor.h,http_general,http_general,49.93,http_general,49.93,http_general,49.93,http_general,49.93,None,49.93,None,49.93,None,49.93,None,49.93,None,49.93
proxygen,ssl,proxygen/httpserver/ScopedHTTPServer.h,httpserver,httpserver,115.72,httpserver,115.72,httpserver,115.72,httpserver,115.72,httpserver,115.72,httpserver,115.72,httpserver,115.72,httpserver,115.72,httpserver,115.72
proxygen,ssl,proxygen/httpserver/SignalHandler.h,httpserver,httpserver,114.42,httpserver,114.42,httpserver,114.42,httpserver,114.42,httpserver,114.42,httpserver,114.42,httpserver,114.42,httpserver,114.42,httpserver,114.42
proxygen,ssl,proxygen/lib/http/experimental/RFC1867.h,http_general,http_general,46.32,http_general,46.32,http_general,46.32,http_general,46.32,None,46.32,None,46.32,None,46.32,None,46.32,None,46.32
proxygen,ssl,proxygen/lib/services/WorkerThread.cpp,services,services,121.70,services,121.70,services,121.70,services,121.70,services,121.70,services,121.70,services,121.70,services,121.70,services,121.70
proxygen,ssl,proxygen/lib/utils/Exception.cpp,general,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51
proxygen,ssl,proxygen/lib/ssl/ThreadLocalSSLStats.cpp,None,http_general,11.13,None,11.13,None,11.13,None,11.13,None,11.13,None,11.13,None,11.13,None,11.13,None,11.13
proxygen,ssl,proxygen/lib/http/session/HQByteEventTracker.h,http_general,http_general,49.84,http_general,49.84,http_general,49.84,http_general,49.84,None,49.84,None,49.84,None,49.84,None,49.84,None,49.84
proxygen,ssl,proxygen/httpserver/samples/echo/EchoHandler.cpp,httpserver,httpserver,92.64,httpserver,92.64,httpserver,92.64,httpserver,92.64,httpserver,92.64,httpserver,92.64,httpserver,92.64,httpserver,92.64,httpserver,92.64
proxygen,ssl,proxygen/lib/http/stats/TLResponseCodeStats.h,http_general,http_general,46.37,http_general,46.37,http_general,46.37,http_general,46.37,None,46.37,None,46.37,None,46.37,None,46.37,None,46.37
proxygen,ssl,proxygen/lib/transport/PersistentQuicTokenCache.h,transport,transport,105.77,transport,105.77,transport,105.77,transport,105.77,transport,105.77,transport,105.77,transport,105.77,transport,105.77,transport,105.77
proxygen,ssl,proxygen/lib/dns/CachingDNSResolver.h,dns,dns,72.95,dns,72.95,dns,72.95,dns,72.95,dns,72.95,dns,72.95,dns,72.95,None,72.95,None,72.95
proxygen,ssl,proxygen/lib/http/codec/compress/NoPathIndexingStrategy.cpp,http_general,http_general,48.13,http_general,48.13,http_general,48.13,http_general,48.13,None,48.13,None,48.13,None,48.13,None,48.13,None,48.13
proxygen,ssl,proxygen/httpserver/samples/push/PushRequestHandler.cpp,httpserver,httpserver,102.09,httpserver,102.09,httpserver,102.09,httpserver,102.09,httpserver,102.09,httpserver,102.09,httpserver,102.09,httpserver,102.09,httpserver,102.09
proxygen,ssl,proxygen/lib/http/HTTPPriorityFunctions.cpp,http_general,http_general,48.65,http_general,48.65,http_general,48.65,http_general,48.65,None,48.65,None,48.65,None,48.65,None,48.65,None,48.65
proxygen,ssl,proxygen/lib/http/HeaderConstants.h,http_general,http_general,68.84,http_general,68.84,http_general,68.84,http_general,68.84,http_general,68.84,http_general,68.84,None,68.84,None,68.84,None,68.84
proxygen,ssl,proxygen/lib/http/HTTPException.cpp,http_general,http_general,221.66,http_general,221.66,http_general,221.66,http_general,221.66,http_general,221.66,http_general,221.66,http_general,221.66,http_general,221.66,http_general,221.66
proxygen,ssl,proxygen/lib/http/codec/HTTPCodec.h,http_general,http_general,55.34,http_general,55.34,http_general,55.34,http_general,55.34,http_general,55.34,None,55.34,None,55.34,None,55.34,None,55.34
proxygen,ssl,proxygen/lib/utils/WeakRefCountedPtr.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/lib/transport/PersistentFizzPskCache.cpp,transport,transport,100.62,transport,100.62,transport,100.62,transport,100.62,transport,100.62,transport,100.62,transport,100.62,transport,100.62,transport,100.62
proxygen,ssl,proxygen/lib/services/RequestWorkerThread.h,services,services,266.53,services,266.53,services,266.53,services,266.53,services,266.53,services,266.53,services,266.53,services,266.53,services,266.53
proxygen,ssl,proxygen/lib/utils/CryptUtil.h,general,None,1.37,None,1.37,None,1.37,None,1.37,None,1.37,None,1.37,None,1.37,None,1.37,None,1.37
proxygen,ssl,proxygen/lib/http/HTTPConstants.cpp,http_general,http_general,49.43,http_general,49.43,http_general,49.43,http_general,49.43,None,49.43,None,49.43,None,49.43,None,49.43,None,49.43
proxygen,ssl,proxygen/lib/http/HQConnector.h,http_general,http_general,51.40,http_general,51.40,http_general,51.40,http_general,51.40,http_general,51.40,None,51.40,None,51.40,None,51.40,None,51.40
proxygen,ssl,proxygen/lib/http/connpool/ServerIdleSessionController.cpp,http_general,http_general,49.11,http_general,49.11,http_general,49.11,http_general,49.11,None,49.11,None,49.11,None,49.11,None,49.11,None,49.11
proxygen,ssl,proxygen/lib/http/SynchronizedLruQuicPskCache.h,http_general,http_general,47.45,http_general,47.45,http_general,47.45,http_general,47.45,None,47.45,None,47.45,None,47.45,None,47.45,None,47.45
proxygen,ssl,proxygen/lib/utils/ParseURL.cpp,general,http_general,52.83,http_general,52.83,http_general,52.83,http_general,52.83,http_general,52.83,None,52.83,None,52.83,None,52.83,None,52.83
proxygen,ssl,proxygen/lib/http/codec/compress/Huffman.cpp,http_general,http_general,44.86,http_general,44.86,http_general,44.86,http_general,44.86,None,44.86,None,44.86,None,44.86,None,44.86,None,44.86
proxygen,ssl,proxygen/lib/http/codec/HTTPParallelCodec.h,http_general,http_general,47.32,http_general,47.32,http_general,47.32,http_general,47.32,None,47.32,None,47.32,None,47.32,None,47.32,None,47.32
proxygen,ssl,proxygen/lib/stats/ResourceData.h,general,None,1.27,None,1.27,None,1.27,None,1.27,None,1.27,None,1.27,None,1.27,None,1.27,None,1.27
proxygen,ssl,proxygen/lib/http/structuredheaders/StructuredHeadersEncoder.h,http_general,http_general,47.18,http_general,47.18,http_general,47.18,http_general,47.18,None,47.18,None,47.18,None,47.18,None,47.18,None,47.18
proxygen,ssl,proxygen/lib/http/codec/compress/Huffman.h,http_general,http_general,48.50,http_general,48.50,http_general,48.50,http_general,48.50,None,48.50,None,48.50,None,48.50,None,48.50,None,48.50
proxygen,ssl,proxygen/lib/http/connpool/ThreadIdleSessionController.h,http_general,http_general,48.70,http_general,48.70,http_general,48.70,http_general,48.70,None,48.70,None,48.70,None,48.70,None,48.70,None,48.70
proxygen,ssl,proxygen/lib/http/codec/HQFramedCodec.h,http_general,transport,47.87,transport,47.87,transport,47.87,transport,47.87,None,47.87,None,47.87,None,47.87,None,47.87,None,47.87
proxygen,ssl,proxygen/lib/http/codec/compress/HPACKEncoder.cpp,http_general,http_general,50.36,http_general,50.36,http_general,50.36,http_general,50.36,http_general,50.36,None,50.36,None,50.36,None,50.36,None,50.36
proxygen,ssl,proxygen/lib/http/session/HQStreamDispatcher.h,http_general,http_general,46.97,http_general,46.97,http_general,46.97,http_general,46.97,None,46.97,None,46.97,None,46.97,None,46.97,None,46.97
proxygen,ssl,proxygen/lib/http/session/SimpleController.h,http_general,http_general,49.42,http_general,49.42,http_general,49.42,http_general,49.42,None,49.42,None,49.42,None,49.42,None,49.42,None,49.42
proxygen,ssl,proxygen/lib/http/HQConnector.cpp,http_general,http_general,49.59,http_general,49.59,http_general,49.59,http_general,49.59,None,49.59,None,49.59,None,49.59,None,49.59,None,49.59
proxygen,ssl,proxygen/lib/http/codec/DefaultHTTPCodecFactory.h,http_general,http_general,47.97,http_general,47.97,http_general,47.97,http_general,47.97,None,47.97,None,47.97,None,47.97,None,47.97,None,47.97
proxygen,ssl,proxygen/lib/http/codec/compress/QPACKEncoder.cpp,http_general,http_general,45.85,http_general,45.85,http_general,45.85,http_general,45.85,None,45.85,None,45.85,None,45.85,None,45.85,None,45.85
proxygen,ssl,proxygen/lib/http/session/ByteEventTracker.h,http_general,http_general,48.54,http_general,48.54,http_general,48.54,http_general,48.54,None,48.54,None,48.54,None,48.54,None,48.54,None,48.54
proxygen,ssl,proxygen/lib/services/Service.h,services,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89,services,269.89
proxygen,ssl,proxygen/lib/http/session/HQSession.cpp,http_general,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57,http_general,163.57
proxygen,ssl,proxygen/lib/http/session/HQStreamBase.h,http_general,http_general,47.66,http_general,47.66,http_general,47.66,http_general,47.66,None,47.66,None,47.66,None,47.66,None,47.66,None,47.66
proxygen,ssl,proxygen/lib/http/codec/compress/HeaderTable.h,http_general,http_general,47.00,http_general,47.00,http_general,47.00,http_general,47.00,None,47.00,None,47.00,None,47.00,None,47.00,None,47.00
proxygen,ssl,proxygen/lib/utils/HTTPTime.h,general,http_general,38.00,http_general,38.00,http_general,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00,None,38.00
proxygen,ssl,proxygen/lib/healthcheck/PoolHealthChecker.h,general,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46,None,4.46
proxygen,ssl,proxygen/lib/stats/BaseStats.cpp,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/lib/http/codec/HQUtils.cpp,http_general,http_general,69.20,http_general,69.20,http_general,69.20,http_general,69.20,http_general,69.20,http_general,69.20,None,69.20,None,69.20,None,69.20
proxygen,ssl,proxygen/lib/http/codec/TransportDirection.cpp,http_general,http_general,47.82,http_general,47.82,http_general,47.82,http_general,47.82,None,47.82,None,47.82,None,47.82,None,47.82,None,47.82
proxygen,ssl,proxygen/lib/services/Service.cpp,services,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06,services,279.06
proxygen,ssl,proxygen/lib/http/structuredheaders/StructuredHeadersDecoder.cpp,http_general,http_general,45.46,http_general,45.46,http_general,45.46,http_general,45.46,None,45.46,None,45.46,None,45.46,None,45.46,None,45.46
proxygen,ssl,proxygen/lib/utils/ZlibStreamDecompressor.h,general,dns,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67,None,19.67
proxygen,ssl,proxygen/lib/http/session/HQStreamBase.cpp,http_general,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67,http_general,114.67
proxygen,ssl,proxygen/httpserver/samples/hq/H2Server.h,httpserver,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52,httpserver,106.52
proxygen,ssl,proxygen/httpserver/samples/hq/H2Server.cpp,httpserver,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28,httpserver,114.28
proxygen,ssl,proxygen/lib/utils/FilterChain.h,general,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30
proxygen,ssl,proxygen/httpserver/Filters.h,httpserver,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,httpserver,87.92,None,87.92
proxygen,ssl,proxygen/lib/http/codec/HeaderDecodeInfo.cpp,http_general,http_general,58.63,http_general,58.63,http_general,58.63,http_general,58.63,http_general,58.63,None,58.63,None,58.63,None,58.63,None,58.63
proxygen,ssl,proxygen/lib/http/codec/compress/HPACKDecodeBuffer.h,http_general,http_general,48.14,http_general,48.14,http_general,48.14,http_general,48.14,None,48.14,None,48.14,None,48.14,None,48.14,None,48.14
proxygen,ssl,proxygen/httpserver/samples/echo/EchoStats.h,httpserver,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02,httpserver,97.02
proxygen,ssl,proxygen/lib/utils/AsyncTimeoutSet.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/lib/http/codec/compress/QPACKEncoder.h,http_general,http_general,46.29,http_general,46.29,http_general,46.29,http_general,46.29,None,46.29,None,46.29,None,46.29,None,46.29,None,46.29
proxygen,ssl,proxygen/httpserver/samples/static/StaticServer.cpp,httpserver,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69,httpserver,115.69
proxygen,ssl,proxygen/lib/http/codec/compress/experimental/simulator/QMINScheme.h,http_general,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52,http_general,97.52
proxygen,ssl,proxygen/lib/utils/Export.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/lib/dns/DNSModule.h,dns,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49,dns,101.49
proxygen,ssl,proxygen/lib/http/codec/HQFramedCodec.cpp,http_general,http_general,56.20,http_general,56.20,http_general,56.20,http_general,56.20,http_general,56.20,None,56.20,None,56.20,None,56.20,None,56.20
proxygen,ssl,proxygen/lib/http/session/HTTPDefaultSessionCodecFactory.cpp,http_general,http_general,58.73,http_general,58.73,http_general,58.73,http_general,58.73,http_general,58.73,None,58.73,None,58.73,None,58.73,None,58.73
proxygen,ssl,proxygen/lib/utils/WheelTimerInstance.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/httpserver/samples/hq/HQCommandLine.cpp,httpserver,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81,transport,117.81
proxygen,ssl,proxygen/lib/http/codec/compress/experimental/interop/QPACKInterop.cpp,http_general,http_general,48.13,http_general,48.13,http_general,48.13,http_general,48.13,None,48.13,None,48.13,None,48.13,None,48.13,None,48.13
proxygen,ssl,proxygen/lib/http/codec/compress/QPACKStaticHeaderTable.cpp,http_general,http_general,56.23,http_general,56.23,http_general,56.23,http_general,56.23,http_general,56.23,None,56.23,None,56.23,None,56.23,None,56.23
proxygen,ssl,proxygen/lib/http/codec/compress/HPACKEncoder.h,http_general,http_general,48.11,http_general,48.11,http_general,48.11,http_general,48.11,None,48.11,None,48.11,None,48.11,None,48.11,None,48.11
proxygen,ssl,proxygen/lib/http/codec/compress/HeaderIndexingStrategy.h,http_general,http_general,47.87,http_general,47.87,http_general,47.87,http_general,47.87,None,47.87,None,47.87,None,47.87,None,47.87,None,47.87
proxygen,ssl,proxygen/lib/http/stats/TLResponseCodeStats.cpp,http_general,http_general,44.54,http_general,44.54,http_general,44.54,http_general,44.54,None,44.54,None,44.54,None,44.54,None,44.54,None,44.54
proxygen,ssl,proxygen/lib/http/session/HTTP2PriorityQueue.h,http_general,http_general,54.57,http_general,54.57,http_general,54.57,http_general,54.57,http_general,54.57,None,54.57,None,54.57,None,54.57,None,54.57
proxygen,ssl,proxygen/lib/http/Window.h,http_general,http_general,47.45,http_general,47.45,http_general,47.45,http_general,47.45,None,47.45,None,47.45,None,47.45,None,47.45,None,47.45
proxygen,ssl,proxygen/lib/utils/NullTraceEventObserver.h,general,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
proxygen,ssl,proxygen/lib/http/HTTPConnector.h,http_general,http_general,48.83,http_general,48.83,http_general,48.83,http_general,48.83,None,48.83,None,48.83,None,48.83,None,48.83,None,48.83
proxygen,ssl,proxygen/httpserver/RequestHandlerAdaptor.h,httpserver,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64,httpserver,90.64
proxygen,ssl,proxygen/httpserver/RequestHandler.h,httpserver,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04,httpserver,95.04
proxygen,ssl,proxygen/httpserver/samples/hq/HQServerModule.h,httpserver,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04,httpserver,98.04
proxygen,ssl,proxygen/lib/sampling/SamplingFunctions.h,sampling,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95,sampling,152.95
proxygen,ssl,proxygen/httpserver/samples/proxy/ProxyStats.h,httpserver,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71,httpserver,97.71
proxygen,ssl,proxygen/lib/http/codec/HTTPCodecFactory.cpp,http_general,http_general,56.69,http_general,56.69,http_general,56.69,http_general,56.69,http_general,56.69,None,56.69,None,56.69,None,56.69,None,56.69
proxygen,ssl,proxygen/lib/http/session/HTTPDirectResponseHandler.cpp,http_general,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75,http_general,112.75
proxygen,ssl,proxygen/lib/http/StatusTypeEnum.cpp,http_general,http_general,47.65,http_general,47.65,http_general,47.65,http_general,47.65,None,47.65,None,47.65,None,47.65,None,47.65,None,47.65
proxygen,ssl,proxygen/lib/http/ProxyStatus.cpp,http_general,http_general,46.47,http_general,46.47,http_general,46.47,http_general,46.47,None,46.47,None,46.47,None,46.47,None,46.47,None,46.47
proxygen,ssl,proxygen/lib/http/RFC2616.cpp,http_general,http_general,51.97,http_general,51.97,http_general,51.97,http_general,51.97,http_general,51.97,None,51.97,None,51.97,None,51.97,None,51.97
proxygen,ssl,proxygen/lib/http/codec/HQStreamCodec.cpp,http_general,http_general,62.71,http_general,62.71,http_general,62.71,http_general,62.71,http_general,62.71,http_general,62.71,None,62.71,None,62.71,None,62.71
proxygen,ssl,proxygen/lib/http/codec/compress/HeaderPiece.h,http_general,http_general,47.63,http_general,47.63,http_general,47.63,http_general,47.63,None,47.63,None,47.63,None,47.63,None,47.63,None,47.63
proxygen,ssl,proxygen/lib/http/codec/HQFramer.cpp,http_general,http_general,64.03,http_general,64.03,http_general,64.03,http_general,64.03,http_general,64.03,http_general,64.03,None,64.03,None,64.03,None,64.03
proxygen,ssl,proxygen/lib/utils/ZlibStreamCompressor.h,general,dns,20.31,dns,20.31,None,20.31,None,20.31,None,20.31,None,20.31,None,20.31,None,20.31,None,20.31
proxygen,ssl,proxygen/lib/http/HTTPMethod.cpp,http_general,http_general,48.95,http_general,48.95,http_general,48.95,http_general,48.95,None,48.95,None,48.95,None,48.95,None,48.95,None,48.95
proxygen,ssl,proxygen/lib/http/observer/HTTPSessionObserverInterface.cpp,http_general,http_general,46.58,http_general,46.58,http_general,46.58,http_general,46.58,None,46.58,None,46.58,None,46.58,None,46.58,None,46.58
proxygen,ssl,proxygen/httpserver/samples/hq/ConnIdLogger.h,httpserver,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,httpserver,86.53,None,86.53
proxygen,ssl,proxygen/httpserver/samples/hq/HQLoggerHelper.h,httpserver,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02,httpserver,98.02
proxygen,ssl,proxygen/httpserver/HTTPServerAcceptor.h,httpserver,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82,httpserver,104.82
proxygen,ssl,proxygen/lib/http/codec/HTTP1xCodec.h,http_general,http_general,52.11,http_general,52.11,http_general,52.11,http_general,52.11,http_general,52.11,None,52.11,None,52.11,None,52.11,None,52.11
proxygen,ssl,proxygen/lib/http/codec/HTTPCodecPrinter.h,http_general,http_general,49.64,http_general,49.64,http_general,49.64,http_general,49.64,None,49.64,None,49.64,None,49.64,None,49.64,None,49.64
proxygen,ssl,proxygen/httpserver/samples/hq/HQParams.h,httpserver,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09,httpserver,91.09
proxygen,ssl,proxygen/lib/utils/ConditionalGate.h,general,None,1.26,None,1.26,None,1.26,None,1.26,None,1.26,None,1.26,None,1.26,None,1.26,None,1.26
proxygen,ssl,proxygen/lib/http/observer/HTTPSessionObserverContainer.h,http_general,http_general,47.75,http_general,47.75,http_general,47.75,http_general,47.75,None,47.75,None,47.75,None,47.75,None,47.75,None,47.75
proxygen,ssl,proxygen/lib/http/session/HQSession.h,http_general,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68,transport,95.68
proxygen,ssl,proxygen/lib/sampling/MultiSampled.h,sampling,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98,sampling,187.98
proxygen,ssl,proxygen/lib/http/codec/compress/NoPathIndexingStrategy.h,http_general,http_general,51.26,http_general,51.26,http_general,51.26,http_general,51.26,http_general,51.26,None,51.26,None,51.26,None,51.26,None,51.26
proxygen,ssl,proxygen/lib/http/session/HQDownstreamSession.h,http_general,http_general,56.36,http_general,56.36,http_general,56.36,http_general,56.36,http_general,56.36,None,56.36,None,56.36,None,56.36,None,56.36
proxygen,ssl,proxygen/lib/pools/generators/FileServerListGenerator.cpp,pools,pools,187.45,pools,187.45,pools,187.45,pools,187.45,pools,187.45,pools,187.45,pools,187.45,pools,187.45,pools,187.45
proxygen,ssl,proxygen/lib/http/session/HTTPEvent.h,http_general,http_general,53.08,http_general,53.08,http_general,53.08,http_general,53.08,http_general,53.08,None,53.08,None,53.08,None,53.08,None,53.08
proxygen,ssl,proxygen/lib/transport/H3DatagramAsyncSocket.cpp,transport,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27,transport,98.27
proxygen,ssl,proxygen/lib/http/codec/compress/HPACKEncoderBase.cpp,http_general,http_general,48.13,http_general,48.13,http_general,48.13,http_general,48.13,None,48.13,None,48.13,None,48.13,None,48.13,None,48.13
proxygen,ssl,proxygen/httpserver/samples/hq/HQServerModule.cpp,httpserver,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34,httpserver,96.34
proxygen,ssl,proxygen/lib/http/codec/compress/HPACKCodec.cpp,http_general,http_general,57.90,http_general,57.90,http_general,57.90,http_general,57.90,http_general,57.90,None,57.90,None,57.90,None,57.90,None,57.90
proxygen,ssl,proxygen/lib/http/codec/compress/QPACKStaticHeaderTable.h,http_general,http_general,48.16,http_general,48.16,http_general,48.16,http_general,48.16,None,48.16,None,48.16,None,48.16,None,48.16,None,48.16
proxygen,ssl,proxygen/lib/http/codec/SettingsId.h,http_general,http_general,53.80,http_general,53.80,http_general,53.80,http_general,53.80,http_general,53.80,None,53.80,None,53.80,None,53.80,None,53.80
proxygen,ssl,proxygen/httpserver/filters/RejectConnectFilter.h,httpserver,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12,httpserver,92.12
proxygen,ssl,proxygen/lib/http/connpool/SessionHolder.h,http_general,http_general,48.12,http_general,48.12,http_general,48.12,http_general,48.12,None,48.12,None,48.12,None,48.12,None,48.12,None,48.12
proxygen,ssl,proxygen/httpserver/samples/hq/HQLoggerHelper.cpp,httpserver,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14,httpserver,97.14
proxygen,ssl,proxygen/lib/http/codec/HQFramer.h,http_general,http_general,57.35,http_general,57.35,http_general,57.35,http_general,57.35,http_general,57.35,None,57.35,None,57.35,None,57.35,None,57.35
proxygen,ssl,proxygen/lib/http/HTTPConstants.h,http_general,http_general,57.87,http_general,57.87,http_general,57.87,http_general,57.87,http_general,57.87,None,57.87,None,57.87,None,57.87,None,57.87
