Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/logs/LogEvent.java,Common,Common,86.73,Common,86.73,Common,86.73,Common,86.73,Common,86.73,Common,86.73,Common,86.73,Common,86.73,None,86.73
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java,None,E2E,12.60,None,12.60,None,12.60,None,12.60,None,12.60,None,12.60,None,12.60,None,12.60,None,12.60
teammates,UI__Logic__Storage,src/main/java/teammates/logic/external/GoogleCloudTasksService.java,None,Client,127.19,Client,127.19,Client,127.19,Client,127.19,Client,127.19,Client,127.19,Client,127.19,Client,127.19,Client,127.19
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,Common,Common,61.39,Common,61.39,Common,61.39,Common,61.39,Common,61.39,Common,61.39,None,61.39,None,61.39,None,61.39
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/JsonUtils.java,Common,Common,73.69,Common,73.69,Common,73.69,Common,73.69,Common,73.69,Common,73.69,Common,73.69,None,73.69,None,73.69
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/InstructorCoursesPage.java,E2E,E2E,73.07,E2E,73.07,E2E,73.07,E2E,73.07,E2E,73.07,E2E,73.07,E2E,73.07,None,73.07,None,73.07
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsResponseDetails.java,Common,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,Common,80.55,None,80.55
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/FeedbackResponsesData.java,None,None,0.42,None,0.42,None,0.42,None,0.42,None,0.42,None,0.42,None,0.42,None,0.42,None,0.42
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/JsonResult.java,None,None,4.54,None,4.54,None,4.54,None,4.54,None,4.54,None,4.54,None,4.54,None,4.54,None,4.54
teammates,UI__Logic__Storage,src/main/java/teammates/ui/servlets/OriginCheckFilter.java,None,None,3.49,None,3.49,None,3.49,None,3.49,None,3.49,None,3.49,None,3.49,None,3.49,None,3.49
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/AdminHomePageE2ETest.java,E2E,E2E,106.85,E2E,106.85,E2E,106.85,E2E,106.85,E2E,106.85,E2E,106.85,E2E,106.85,E2E,106.85,E2E,106.85
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/Const.java,Common,Common,68.09,Common,68.09,Common,68.09,Common,68.09,Common,68.09,Common,68.09,None,68.09,None,68.09,None,68.09
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java,None,None,0.25,None,0.25,None,0.25,None,0.25,None,0.25,None,0.25,None,0.25,None,0.25,None,0.25
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackContributionResponseDetails.java,Common,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,None,86.92
teammates,UI__Logic__Storage,src/main/java/teammates/storage/search/InstructorSearchManager.java,None,None,0.37,None,0.37,None,0.37,None,0.37,None,0.37,None,0.37,None,0.37,None,0.37,None,0.37
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java,Client,Client,127.72,Client,127.72,Client,127.72,Client,127.72,Client,127.72,Client,127.72,Client,127.72,Client,127.72,Client,127.72
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetSessionResultsAction.java,None,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsQuestionDetails.java,Common,Common,85.69,Common,85.69,Common,85.69,Common,85.69,Common,85.69,Common,85.69,Common,85.69,Common,85.69,None,85.69
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/Url.java,Common,Common,84.35,Common,84.35,Common,84.35,Common,84.35,Common,84.35,Common,84.35,Common,84.35,Common,84.35,None,84.35
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/DataBundle.java,Common,Common,85.35,Common,85.35,Common,85.35,Common,85.35,Common,85.35,Common,85.35,Common,85.35,Common,85.35,None,85.35
teammates,UI__Logic__Storage,src/main/java/teammates/logic/core/NotificationsLogic.java,None,None,0.71,None,0.71,None,0.71,None,0.71,None,0.71,None,0.71,None,0.71,None,0.71,None,0.71
teammates,UI__Logic__Storage,src/client/java/teammates/client/connector/DatastoreClient.java,Client,Client,131.66,Client,131.66,Client,131.66,Client,131.66,Client,131.66,Client,131.66,Client,131.66,Client,131.66,Client,131.66
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseDetailsPage.java,E2E,E2E,87.77,E2E,87.77,E2E,87.77,E2E,87.77,E2E,87.77,E2E,87.77,E2E,87.77,E2E,87.77,None,87.77
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/FeedbackQuestionRecipientData.java,None,None,0.40,None,0.40,None,0.40,None,0.40,None,0.40,None,0.40,None,0.40,None,0.40,None,0.40
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/FeedbackResultsPageE2ETest.java,E2E,E2E,69.29,E2E,69.29,E2E,69.29,E2E,69.29,E2E,69.29,E2E,69.29,None,69.29,None,69.29,None,69.29
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/FeedbackQuestionRecipient.java,Common,Common,87.36,Common,87.36,Common,87.36,Common,87.36,Common,87.36,Common,87.36,Common,87.36,Common,87.36,None,87.36
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/SingleAccountGoogleIdMigrationScript.java,Client,Client,127.82,Client,127.82,Client,127.82,Client,127.82,Client,127.82,Client,127.82,Client,127.82,Client,127.82,Client,127.82
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/attributes/package-info.java,Common,Common,88.05,Common,88.05,Common,88.05,Common,88.05,Common,88.05,Common,88.05,Common,88.05,Common,88.05,None,88.05
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/UserInfo.java,Common,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,Common,86.92,None,86.92
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/EmailWrapper.java,Common,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,Common,83.33,None,83.33
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/util/EmailAccount.java,E2E,E2E,88.33,E2E,88.33,E2E,88.33,E2E,88.33,E2E,88.33,E2E,88.33,E2E,88.33,E2E,88.33,None,88.33
teammates,UI__Logic__Storage,src/main/java/teammates/common/exception/EntityDoesNotExistException.java,Common,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,Common,87.11,None,87.11
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,Common,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,Common,86.47,None,86.47
teammates,UI__Logic__Storage,src/main/java/teammates/storage/api/FeedbackQuestionsDb.java,None,None,4.07,None,4.07,None,4.07,None,4.07,None,4.07,None,4.07,None,4.07,None,4.07,None,4.07
teammates,UI__Logic__Storage,src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java,None,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24,None,0.24
teammates,UI__Logic__Storage,src/client/java/teammates/client/util/package-info.java,Client,Client,126.64,Client,126.64,Client,126.64,Client,126.64,Client,126.64,Client,126.64,Client,126.64,Client,126.64,Client,126.64
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GateKeeper.java,None,Common,29.92,Common,29.92,None,29.92,None,29.92,None,29.92,None,29.92,None,29.92,None,29.92,None,29.92
teammates,UI__Logic__Storage,src/main/java/teammates/ui/constants/ApiConst.java,None,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/ActionResult.java,None,None,0.98,None,0.98,None,0.98,None,0.98,None,0.98,None,0.98,None,0.98,None,0.98,None,0.98
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java,None,E2E,10.50,None,10.50,None,10.50,None,10.50,None,10.50,None,10.50,None,10.50,None,10.50,None,10.50
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/GeneralLogsData.java,None,None,0.35,None,0.35,None,0.35,None,0.35,None,0.35,None,0.35,None,0.35,None,0.35,None,0.35
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/EnrollStudentsData.java,None,None,0.41,None,0.41,None,0.41,None,0.41,None,0.41,None,0.41,None,0.41,None,0.41,None,0.41
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackResultsPage.java,E2E,E2E,77.73,E2E,77.73,E2E,77.73,E2E,77.73,E2E,77.73,E2E,77.73,E2E,77.73,None,77.73,None,77.73
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/AttributesDeletionQuery.java,Common,Common,79.30,Common,79.30,Common,79.30,Common,79.30,Common,79.30,Common,79.30,Common,79.30,None,79.30,None,79.30
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/TaskWrapper.java,Common,Common,86.34,Common,86.34,Common,86.34,Common,86.34,Common,86.34,Common,86.34,Common,86.34,Common,86.34,None,86.34
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java,None,None,0.50,None,0.50,None,0.50,None,0.50,None,0.50,None,0.50,None,0.50,None,0.50,None,0.50
teammates,UI__Logic__Storage,src/main/java/teammates/logic/core/DeadlineExtensionsLogic.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/axe/StudentNotificationsPageAxeTest.java,E2E,E2E,117.74,E2E,117.74,E2E,117.74,E2E,117.74,E2E,117.74,E2E,117.74,E2E,117.74,E2E,117.74,E2E,117.74
teammates,UI__Logic__Storage,src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,None,E2E,11.75,None,11.75,None,11.75,None,11.75,None,11.75,None,11.75,None,11.75,None,11.75,None,11.75
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java,E2E,E2E,116.86,E2E,116.86,E2E,116.86,E2E,116.86,E2E,116.86,E2E,116.86,E2E,116.86,E2E,116.86,E2E,116.86
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/SendLoginEmailAction.java,None,E2E,19.27,None,19.27,None,19.27,None,19.27,None,19.27,None,19.27,None,19.27,None,19.27,None,19.27
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/InstructorCourseJoinConfirmationPageE2ETest.java,E2E,E2E,116.00,E2E,116.00,E2E,116.00,E2E,116.00,E2E,116.00,E2E,116.00,E2E,116.00,E2E,116.00,E2E,116.00
teammates,UI__Logic__Storage,src/main/java/teammates/logic/external/EmailSenderService.java,None,None,1.72,None,1.72,None,1.72,None,1.72,None,1.72,None,1.72,None,1.72,None,1.72,None,1.72
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/package-info.java,E2E,E2E,95.36,E2E,95.36,E2E,95.36,E2E,95.36,E2E,95.36,E2E,95.36,E2E,95.36,E2E,95.36,E2E,95.36
teammates,UI__Logic__Storage,src/main/java/teammates/storage/search/StudentSearchDocument.java,None,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87,None,1.87
teammates,UI__Logic__Storage,src/main/java/teammates/storage/entity/BaseEntity.java,None,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java,Common,Common,106.05,Common,106.05,Common,106.05,Common,106.05,Common,106.05,Common,106.05,Common,106.05,Common,106.05,Common,106.05
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java,E2E,E2E,92.59,E2E,92.59,E2E,92.59,E2E,92.59,E2E,92.59,E2E,92.59,E2E,92.59,E2E,92.59,E2E,92.59
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/InstructorHomePageE2ETest.java,E2E,E2E,99.32,E2E,99.32,E2E,99.32,E2E,99.32,E2E,99.32,E2E,99.32,E2E,99.32,E2E,99.32,E2E,99.32
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java,None,None,0.26,None,0.26,None,0.26,None,0.26,None,0.26,None,0.26,None,0.26,None,0.26,None,0.26
teammates,UI__Logic__Storage,src/main/java/teammates/logic/external/GoogleCloudLoggingService.java,None,None,5.12,None,5.12,None,5.12,None,5.12,None,5.12,None,5.12,None,5.12,None,5.12,None,5.12
teammates,UI__Logic__Storage,src/main/java/teammates/storage/api/InstructorsDb.java,None,E2E,11.06,None,11.06,None,11.06,None,11.06,None,11.06,None,11.06,None,11.06,None,11.06,None,11.06
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForFeedbackSessionMismatchedTimezone.java,Client,Client,123.09,Client,123.09,Client,123.09,Client,123.09,Client,123.09,Client,123.09,Client,123.09,Client,123.09,Client,123.09
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/UpdateInstructorAction.java,None,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00,None,1.00
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/DeleteCourseAction.java,None,None,1.15,None,1.15,None,1.15,None,1.15,None,1.15,None,1.15,None,1.15,None,1.15,None,1.15
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/converters/LocalDateTimeAttributeConverter.java,None,None,2.28,None,2.28,None,2.28,None,2.28,None,2.28,None,2.28,None,2.28,None,2.28,None,2.28
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/OrderItemRepository.java,None,None,4.49,None,4.49,None,4.49,None,4.49,None,4.49,None,4.49,None,4.49,None,4.49,None,4.49
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/LoginActionServlet.java,WebUI,WebUI,101.15,WebUI,101.15,WebUI,101.15,WebUI,101.15,WebUI,101.15,WebUI,101.15,WebUI,101.15,WebUI,101.15,WebUI,101.15
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/algorithm/OrderItemSet.java,None,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56,None,2.56
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/DatabaseGenerationEndpoint.java,None,Registry,45.08,Registry,45.08,Registry,45.08,Registry,45.08,None,45.08,None,45.08,None,45.08,None,45.08,None,45.08
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/algorithm/impl/UseFallBackException.java,None,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/elhelper/ELHelperUtils.java,WebUI,WebUI,104.16,WebUI,104.16,WebUI,104.16,WebUI,104.16,WebUI,104.16,WebUI,104.16,WebUI,104.16,WebUI,104.16,WebUI,104.16
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/ProfileServlet.java,WebUI,WebUI,116.29,WebUI,116.29,WebUI,116.29,WebUI,116.29,WebUI,116.29,WebUI,116.29,WebUI,116.29,WebUI,116.29,WebUI,116.29
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/BCryptProvider.java,None,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/UserRepository.java,None,None,4.59,None,4.59,None,4.59,None,4.59,None,4.59,None,4.59,None,4.59,None,4.59,None,4.59
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/repository/CacheManager.java,None,None,3.62,None,3.62,None,3.62,None,3.62,None,3.62,None,3.62,None,3.62,None,3.62,None,3.62
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/repository/DataGenerator.java,None,None,6.90,None,6.90,None,6.90,None,6.90,None,6.90,None,6.90,None,6.90,None,6.90,None,6.90
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/servlet/TrainingSynchronizer.java,None,WebUI,12.66,None,12.66,None,12.66,None,12.66,None,12.66,None,12.66,None,12.66,None,12.66,None,12.66
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/servlet/IndexServlet.java,None,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/rest/RecommendSingleEndpoint.java,None,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65,None,3.65
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/converters/LocalDateAttributeConverter.java,None,None,2.92,None,2.92,None,2.92,None,2.92,None,2.92,None,2.92,None,2.92,None,2.92,None,2.92
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/repository/AbstractPersistenceRepository.java,None,None,4.56,None,4.56,None,4.56,None,4.56,None,4.56,None,4.56,None,4.56,None,4.56,None,4.56
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/rest/ReadyRest.java,None,None,2.90,None,2.90,None,2.90,None,2.90,None,2.90,None,2.90,None,2.90,None,2.90,None,2.90
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/OrderRepository.java,None,None,2.84,None,2.84,None,2.84,None,2.84,None,2.84,None,2.84,None,2.84,None,2.84,None,2.84
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/servlet/IndexServlet.java,None,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43,None,3.43
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/CacheManagerEndpoint.java,None,None,8.43,None,8.43,None,8.43,None,8.43,None,8.43,None,8.43,None,8.43,None,8.43,None,8.43
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/startup/AuthStartup.java,None,Registry,101.22,Registry,101.22,Registry,101.22,Registry,101.22,Registry,101.22,Registry,101.22,Registry,101.22,Registry,101.22,Registry,101.22
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/IndexServlet.java,WebUI,WebUI,121.66,WebUI,121.66,WebUI,121.66,WebUI,121.66,WebUI,121.66,WebUI,121.66,WebUI,121.66,WebUI,121.66,WebUI,121.66
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/ProductServlet.java,WebUI,WebUI,109.35,WebUI,109.35,WebUI,109.35,WebUI,109.35,WebUI,109.35,WebUI,109.35,WebUI,109.35,WebUI,109.35,WebUI,109.35
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/algorithm/RecommenderSelector.java,None,None,7.23,None,7.23,None,7.23,None,7.23,None,7.23,None,7.23,None,7.23,None,7.23,None,7.23
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/StatusServlet.java,WebUI,WebUI,116.62,WebUI,116.62,WebUI,116.62,WebUI,116.62,WebUI,116.62,WebUI,116.62,WebUI,116.62,WebUI,116.62,WebUI,116.62
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/AboutUsServlet.java,WebUI,WebUI,114.16,WebUI,114.16,WebUI,114.16,WebUI,114.16,WebUI,114.16,WebUI,114.16,WebUI,114.16,WebUI,114.16,WebUI,114.16
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/ISecurityProvider.java,None,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/UserEndpoint.java,None,None,8.15,None,8.15,None,8.15,None,8.15,None,8.15,None,8.15,None,8.15,None,8.15,None,8.15
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/rest/AuthUserActionsRest.java,None,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98,None,8.98
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/ShaSecurityProvider.java,None,None,2.68,None,2.68,None,2.68,None,2.68,None,2.68,None,2.68,None,2.68,None,2.68,None,2.68
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/ProductEndpoint.java,None,None,7.21,None,7.21,None,7.21,None,7.21,None,7.21,None,7.21,None,7.21,None,7.21,None,7.21
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/startup/WebuiStartup.java,WebUI,WebUI,108.21,WebUI,108.21,WebUI,108.21,WebUI,108.21,WebUI,108.21,WebUI,108.21,WebUI,108.21,WebUI,108.21,WebUI,108.21
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/PersistenceProduct.java,None,None,7.95,None,7.95,None,7.95,None,7.95,None,7.95,None,7.95,None,7.95,None,7.95,None,7.95
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/rest/RecommendEndpoint.java,None,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89,None,3.89
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/PersistenceOrder.java,None,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00,None,4.00
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/servlet/RecommenderStartup.java,None,Registry,92.37,Registry,92.37,Registry,92.37,Registry,92.37,Registry,92.37,Registry,92.37,Registry,92.37,Registry,92.37,Registry,92.37
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/OrderServlet.java,WebUI,WebUI,118.58,WebUI,118.58,WebUI,118.58,WebUI,118.58,WebUI,118.58,WebUI,118.58,WebUI,118.58,WebUI,118.58,WebUI,118.58
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/CartActionServlet.java,WebUI,WebUI,86.11,WebUI,86.11,WebUI,86.11,WebUI,86.11,WebUI,86.11,WebUI,86.11,WebUI,86.11,WebUI,86.11,None,86.11
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/algorithm/IRecommender.java,None,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51,None,3.51
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.registry/src/main/java/tools/descartes/teastore/registry/servlet/IndexServlet.java,Registry,Registry,129.64,Registry,129.64,Registry,129.64,Registry,129.64,Registry,129.64,Registry,129.64,Registry,129.64,Registry,129.64,Registry,129.64
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/RandomSessionIdGenerator.java,None,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30,None,2.30
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/rest/AuthCartRest.java,None,None,8.94,None,8.94,None,8.94,None,8.94,None,8.94,None,8.94,None,8.94,None,8.94,None,8.94
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/rest/ReadyRest.java,WebUI,WebUI,105.09,WebUI,105.09,WebUI,105.09,WebUI,105.09,WebUI,105.09,WebUI,105.09,WebUI,105.09,WebUI,105.09,WebUI,105.09
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/IKeyProvider.java,None,None,2.31,None,2.31,None,2.31,None,2.31,None,2.31,None,2.31,None,2.31,None,2.31,None,2.31
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/CategoryEndpoint.java,None,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41,None,2.41
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/daemons/InitialDataGenerationDaemon.java,None,Registry,100.84,Registry,100.84,Registry,100.84,Registry,100.84,Registry,100.84,Registry,100.84,Registry,100.84,Registry,100.84,Registry,100.84
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.registry/src/main/java/tools/descartes/teastore/registry/rest/HeartbeatInfo.java,Registry,Registry,130.03,Registry,130.03,Registry,130.03,Registry,130.03,Registry,130.03,Registry,130.03,Registry,130.03,Registry,130.03,Registry,130.03
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/OrderEndpoint.java,None,None,3.05,None,3.05,None,3.05,None,3.05,None,3.05,None,3.05,None,3.05,None,3.05,None,3.05
teastore,Auth__Persistence__Recommender,services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/PersistenceUser.java,None,None,3.71,None,3.71,None,3.71,None,3.71,None,3.71,None,3.71,None,3.71,None,3.71,None,3.71
