Project,Module,File,GT,LLMProb@10,Score@10,LLMProb@20,Score@20,LLMProb@30,Score@30,LLMProb@40,Score@40,LLMProb@50,Score@50,LLMProb@60,Score@60,LLMProb@70,Score@70,LLMProb@80,Score@80,LLMProb@90,Score@90
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerAction.java,UI,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/RegkeyValidityData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/FeedbackConstSumOptionQuestionE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java,UI,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,None,85.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/DeleteAccountAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/RestoreFeedbackSessionAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleQuestionDetails.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/scripts/DataMigrationForNullCommentGiverType.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/logic/api/UserProvision.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/PutDataBundleAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/axe/InstructorSearchPageAxeTest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/SystemErrorEmailReportE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/SessionResultsData.java,UI,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/scripts/statistics/FileStore.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/scripts/DataMigrationForConstSumForceUnevenDistribution.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/logs/LogEvent.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/logic/external/GoogleCloudTasksService.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/logic/external/EmptyAuthService.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/util/JsonUtils.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/pageobjects/InstructorCoursesPage.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsResponseDetails.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/FeedbackResponsesData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/JsonResult.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/servlets/OriginCheckFilter.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/request/SendEmailRequest.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/AdminHomePageE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/util/Const.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/GetSessionResponseStatsAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java,UI,UI,60.00,UI,60.00,UI,60.00,UI,60.00,UI,60.00,None,60.00,None,60.00,None,60.00,None,60.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/questions/FeedbackContributionResponseDetails.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/storage/search/InstructorSearchManager.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/request/CourseUpdateRequest.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/GetSessionResultsAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsQuestionDetails.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/util/Url.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/DataBundle.java,None,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00,None,5.00
teammates,Logic__Storage__Common,src/main/java/teammates/logic/core/NotificationsLogic.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/connector/DatastoreClient.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseDetailsPage.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/FeedbackQuestionRecipientData.java,UI,None,20.00,None,20.00,None,20.00,None,20.00,None,20.00,None,20.00,None,20.00,None,20.00,None,20.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/FeedbackResultsPageE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/FeedbackQuestionRecipient.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/scripts/SingleAccountGoogleIdMigrationScript.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/attributes/package-info.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/UserInfo.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/util/EmailWrapper.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/request/NotificationCreateRequest.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/util/EmailAccount.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/storage/api/FeedbackQuestionsDb.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/util/package-info.java,Client,Client,90.00,Client,90.00,Client,90.00,Client,90.00,Client,90.00,Client,90.00,Client,90.00,Client,90.00,None,90.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/GateKeeper.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/constants/ApiConst.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/ActionResult.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java,UI,UI,70.00,UI,70.00,UI,70.00,UI,70.00,UI,70.00,UI,70.00,None,70.00,None,70.00,None,70.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/GeneralLogsData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/EnrollStudentsData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackResultsPage.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/AttributesDeletionQuery.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/util/TaskWrapper.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/logic/core/DeadlineExtensionsLogic.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/FeedbackSessionPublishStatus.java,UI,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/axe/StudentNotificationsPageAxeTest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/SendLoginEmailAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/AccountRequestData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/InstructorCourseJoinConfirmationPageE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/pageobjects/package-info.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/storage/search/StudentSearchDocument.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/storage/entity/BaseEntity.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/e2e/java/teammates/e2e/cases/InstructorHomePageE2ETest.java,E2E,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00,E2E,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/output/NotificationData.java,UI,UI,60.00,UI,60.00,UI,60.00,UI,60.00,UI,60.00,None,60.00,None,60.00,None,60.00,None,60.00
teammates,Logic__Storage__Common,src/main/java/teammates/logic/external/GoogleCloudLoggingService.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/main/java/teammates/storage/api/InstructorsDb.java,None,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00,None,0.00
teammates,Logic__Storage__Common,src/client/java/teammates/client/scripts/DataMigrationForFeedbackSessionMismatchedTimezone.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/UpdateInstructorAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Logic__Storage__Common,src/main/java/teammates/ui/webapi/DeleteCourseAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/CreateInstructorAction.java,UI,UI,85.00,UI,85.00,UI,85.00,UI,85.00,UI,85.00,UI,85.00,UI,85.00,UI,85.00,None,85.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetFeedbackSessionLogsAction.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/IndexFeedbackSessionFields.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Storage__Common__E2E,src/main/java/teammates/storage/api/AccountsDb.java,None,Logic,85.00,Logic,85.00,Logic,85.00,Logic,85.00,Logic,85.00,Logic,85.00,Logic,85.00,Logic,85.00,None,85.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackRubricQuestionDetails.java,None,Logic,98.00,Logic,98.00,Logic,98.00,Logic,98.00,Logic,98.00,Logic,98.00,Logic,98.00,Logic,98.00,Logic,98.00
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForTextQuestionRecommendedLength.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/constants/package-info.java,UI,UI,98.00,UI,98.00,UI,98.00,UI,98.00,UI,98.00,UI,98.00,UI,98.00,UI,98.00,UI,98.00
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java,UI,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,UI,90.00,None,90.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributes.java,None,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/ResponseVisibleSetting.java,UI,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00,UI,100.00
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/InstructorCourseEnrollPageE2ETest.java,None,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/logic/api/package-info.java,Logic,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java,None,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/logs/LogSeverity.java,None,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/storage/api/package-info.java,None,Logic,80.00,Logic,80.00,Logic,80.00,Logic,80.00,Logic,80.00,Logic,80.00,Logic,80.00,None,80.00,None,80.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java,UI,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00,Logic,100.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java,UI,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumResponseDetails.java,None,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java,UI,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/CourseData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java,None,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/StringHelper.java,None,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForContributionQuestionDetailsIsZeroSum.java,Client,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00,Client,100.00
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/util/TestProperties.java,None,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/util/package-info.java,None,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,Client,85.00,None,85.00
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/InstructorCourseDetailsPageE2ETest.java,None,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/FeedbackSessionLogsData.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/AccountCreateRequest.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/util/RetryManager.java,None,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00,Client,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetCoursesAction.java,UI,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00,UI,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,None,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
teammates,Storage__Common__E2E,src/main/java/teammates/storage/api/StudentsDb.java,None,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00,Logic,95.00
