Project,Module,File,ground truth,BM25,BM25 Score,LLM-S,LLM-S Score,IP-RAG-A
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/FieldEditors.java,gui,gui,67.91,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/bst/BstEntry.java,logic,logic,56.29,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/GroupDiffMode.java,gui,gui,65.02,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/util/strings/HTMLUnicodeConversionMaps.java,logic,None,49.85,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java,gui,gui,63.61,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/util/FileDialogConfiguration.java,gui,gui,58.86,gui,95,gui
jabref,preferences,src/main/java/org/jabref/model/entry/field/InternalField.java,model,model,88.61,model,100,model
jabref,preferences,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsTabViewModel.java,gui,gui,58.46,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/cleanup/RenamePdfCleanup.java,logic,logic,56.63,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CitationGroups.java,model,model,73.21,model,95,logic
jabref,preferences,src/main/java/org/jabref/gui/libraryproperties/keypattern/KeyPatternPropertiesViewModel.java,gui,gui,63.23,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/WebFetcher.java,logic,logic,55.6,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/libraryproperties/constants/ConstantsPropertiesView.java,gui,gui,67.37,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/integrity/AbbreviationChecker.java,logic,logic,54.99,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/pdf/search/EnglishStemAnalyzer.java,model,model,92.03,model,70,None
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorAndToSemicolonReplacer.java,logic,logic,56.11,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java,logic,logic,52.83,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/AutoCompletionStrategy.java,gui,gui,65.4,gui,75,gui
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/EntryEditorPreferences.java,gui,gui,70.9,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/importer/fetcher/LookupIdentifierAction.java,gui,gui,67.07,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/desktop/os/DefaultDesktop.java,gui,gui,64.76,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizeNamesFormatter.java,logic,logic,54.86,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/undo/AddUndoableActionEvent.java,logic,logic,55.67,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/ChainNode.java,model,model,113.78,None,0,model
jabref,preferences,src/main/java/org/jabref/logic/integrity/YearChecker.java,logic,logic,54.24,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/shared/DBMSProcessor.java,logic,None,47.14,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/preferences/customimporter/CustomImporterTabViewModel.java,gui,gui,69.42,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/remote/server/RemoteListenerServer.java,logic,logic,53.03,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/shared/DatabaseNotSupportedException.java,logic,logic,59.19,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/util/StandardFileType.java,logic,cli,82.68,logic,85,logic
jabref,preferences,src/main/java/org/jabref/logic/WatchServiceUnavailableException.java,logic,logic,56.74,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/renamefield/RenameFieldTabView.java,gui,gui,61.55,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/integrity/NoBibtexFieldChecker.java,logic,logic,57.44,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/edit/OpenBrowserAction.java,gui,gui,64.76,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/xmp/XmpPreferences.java,logic,logic,55.76,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/UserDefinedFieldsTab.java,gui,gui,68.24,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/collab/DatabaseChangeMonitor.java,gui,gui,61.92,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/preferences/customentrytypes/FieldViewModel.java,gui,gui,64.21,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/theme/StyleSheetResource.java,gui,gui,64.5,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/citationkeypattern/DatabaseCitationKeyPattern.java,logic,logic,55.53,logic,85,logic
jabref,preferences,src/main/java/org/jabref/logic/exporter/SaveException.java,logic,logic,53.66,logic,100,logic
jabref,preferences,src/main/java/org/jabref/preferences/JabRefPreferences.java,None,None,14.85,gui,90,None
jabref,preferences,src/main/java/org/jabref/gui/specialfields/SpecialFieldViewModel.java,gui,gui,67.78,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOPreFormatter.java,logic,logic,51.21,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/util/MultiKeyMap.java,model,model,88.43,model,90,model
jabref,preferences,src/main/java/org/jabref/logic/texparser/DefaultLatexParser.java,logic,logic,52.49,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/util/io/FileFinders.java,logic,logic,55.39,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/texparser/LatexBibEntriesResolverResult.java,model,model,89.1,model,90,model
jabref,preferences,src/main/java/org/jabref/gui/util/component/DiffHighlightingTextPane.java,gui,gui,65.35,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/util/ColorUtil.java,gui,gui,63.13,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/IEEEQueryTransformer.java,logic,logic,53.14,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FulltextSearchResultsTab.java,gui,gui,65.69,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeDollarSignFormatter.java,logic,logic,54.76,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/openoffice/action/EditInsert.java,logic,logic,52.76,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/entry/field/SpecialFieldValue.java,model,model,87.11,model,95,model
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/ClearFormatter.java,logic,logic,55.04,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/util/OOTuple3.java,model,model,92.41,model,80,None
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/ReplaceTabsBySpaceFormater.java,logic,logic,54.57,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/rangesort/FunctionalTextViewCursor.java,model,model,80.93,None,40,model
jabref,preferences,src/main/java/org/jabref/gui/slr/ManageStudyDefinitionView.java,gui,gui,60.09,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/OpenConsoleAction.java,gui,gui,71.04,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/slr/StartNewStudyAction.java,gui,gui,73.76,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/actions/StandardActions.java,gui,cli,64.41,gui,95,gui
jabref,preferences,src/main/java/org/jabref/model/pdf/search/PdfSearchResults.java,model,model,87.76,logic,65,logic
jabref,preferences,src/main/java/org/jabref/gui/copyfiles/CopyFilesResultListDependency.java,gui,gui,64.71,gui,75,gui
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOBibStyleGetCitationMarker.java,logic,cli,50.76,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/PdfMergeMetadataImporter.java,logic,logic,53.91,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/help/HelpFile.java,logic,logic,56.41,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/journals/AbbreviateAction.java,gui,gui,65.45,gui,95,None
jabref,preferences,src/main/java/org/jabref/model/openoffice/ootext/OOFormat.java,model,model,87.11,None,50,None
jabref,preferences,src/main/java/org/jabref/gui/collab/preamblechange/PreambleChangeDetailsView.java,gui,gui,64.11,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/l10n/Encodings.java,logic,logic,54.63,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/msbib/MSBibMapping.java,logic,None,46.35,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/preferences/keybindings/KeyBindingsTabViewModel.java,gui,gui,67.33,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/EmptySuggestionProvider.java,gui,gui,64.25,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/JstorFetcher.java,logic,logic,51.61,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/help/AboutAction.java,gui,gui,64.66,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/shared/event/SharedEntriesNotPresentEvent.java,logic,logic,55.6,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/preview/PreviewPanel.java,gui,model,67.84,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/linkedfile/DeleteFileAction.java,gui,gui,68.72,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/preferences/protectedterms/ProtectedTermsListItemModel.java,gui,gui,66.5,gui,85,gui
jabref,preferences,src/main/java/org/jabref/gui/backup/BackupResolverDialog.java,gui,gui,65.91,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/util/ViewModelTreeTableCellFactory.java,gui,gui,60.28,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/remote/server/RemoteListenerServerManager.java,logic,logic,54.76,logic,100,None
jabref,preferences,src/main/java/org/jabref/logic/exporter/AtomicFileOutputStream.java,logic,logic,55.82,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/util/component/TemporalAccessorPicker.java,gui,gui,67.41,gui,95,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNumericBibEntry.java,model,model,94.22,logic,80,logic
jabref,preferences,src/main/java/org/jabref/gui/MainApplication.java,gui,gui,66.6,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/AutoCompletePreferences.java,gui,gui,72.48,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/desktop/os/OSX.java,gui,gui,73.01,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/NormalizePagesFormatter.java,logic,logic,53.75,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/crawler/StudyDatabaseToFetcherConverter.java,logic,logic,54.12,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/entry/identifier/ARK.java,model,model,91.64,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/EntryTypeViewModel.java,gui,gui,64.72,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/MonthEditorViewModel.java,gui,gui,64.09,gui,85,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/CompositeSearchBasedFetcher.java,logic,logic,55.46,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/openoffice/action/ExportCited.java,logic,logic,53.32,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/groups/UndoableChangeEntriesOfGroup.java,gui,gui,64,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/util/io/FileUtil.java,logic,None,45.77,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/AuthorListParser.java,logic,None,47.16,logic,99,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/ThreeWayMergeHeaderView.java,gui,gui,62.95,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/TypedBibEntry.java,logic,logic,57.95,None,0,logic
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/DateEditorViewModel.java,gui,gui,62.95,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/renamefield/RenameFieldViewModel.java,gui,gui,70.29,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/format/CSLType.java,logic,logic,56.43,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/importer/ImportCustomEntryTypesDialogViewModel.java,gui,gui,71.79,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/protectedterms/ProtectedTermsLoader.java,logic,logic,53.56,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/MathSciNet.java,logic,logic,50.97,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/SpringerQueryTransformer.java,logic,logic,55.06,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/exporter/ExportToClipboardAction.java,gui,gui,64.63,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java,gui,gui,74.1,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/TextBasedPreviewLayout.java,logic,logic,53.75,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/util/FileFieldParser.java,logic,logic,51.7,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/integrity/NoteChecker.java,logic,logic,54.83,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/formatter/IdentityFormatter.java,logic,logic,55.14,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/metadata/SaveOrder.java,model,model,78.24,model,98,model
jabref,preferences,src/main/java/org/jabref/model/entry/field/IEEEField.java,model,model,87.11,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/OptionalFieldsTab.java,gui,gui,67.39,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/medline/MeshHeading.java,logic,logic,55.75,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/CopacImporter.java,logic,logic,55.5,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/entry/event/FieldAddedOrRemovedEvent.java,model,model,95.65,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/preferences/externalfiletypes/EditExternalFileTypeViewModel.java,gui,gui,63.52,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/ootext/OOTextIntoOO.java,model,model,55.71,None,50,model
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/MergedFieldCell.java,gui,gui,62.76,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java,model,model,96.33,model,99,model
jabref,preferences,src/main/java/org/jabref/gui/documentviewer/DocumentViewerView.java,gui,gui,60.27,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/externalfiles/FileExtensionViewModel.java,gui,gui,71.25,gui,95,gui
jabref,preferences,src/main/java/org/jabref/model/groups/AbstractGroup.java,model,model,80.93,model,90,model
jabref,preferences,src/main/java/org/jabref/gui/preferences/table/TableTab.java,gui,gui,58.71,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/push/PushToApplications.java,gui,gui,63.4,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/ACMPortalParser.java,logic,None,47.92,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/net/ProxyAuthenticator.java,logic,logic,58.6,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/MrDLibFetcher.java,logic,logic,53.63,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/desktop/JabRefDesktop.java,gui,gui,70.06,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/CollectionOfComputerScienceBibliographiesFetcher.java,logic,logic,52.41,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/edit/CopyMoreAction.java,gui,gui,59.41,gui,95,None
jabref,preferences,src/main/java/org/jabref/preferences/PreferencesService.java,None,None,2.75,gui,90,None
jabref,preferences,src/main/java/org/jabref/model/entry/field/StandardField.java,model,model,73.38,model,99,model
jabref,preferences,src/main/java/org/jabref/model/metadata/ContentSelector.java,model,model,89.11,model,90,model
jabref,preferences,src/main/java/org/jabref/logic/search/SearchQuery.java,logic,logic,50.54,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/toolbar/ThreeWayMergeToolbar.java,gui,gui,64.89,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/util/strings/QuotedStringTokenizer.java,logic,logic,55.44,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/importer/GrobidOptInDialogHelper.java,gui,gui,66.51,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/MultiMergeEntriesViewModel.java,gui,gui,72.73,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/collab/DatabaseChangeDetailsViewFactory.java,gui,gui,61.59,gui,95,None
jabref,preferences,src/main/java/org/jabref/logic/bibtex/comparator/BibStringDiff.java,logic,logic,56.28,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/sidepane/TogglePaneAction.java,gui,gui,63.8,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/preferences/journals/JournalAbbreviationsTabViewModel.java,gui,gui,65.34,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/RequiredFieldsTab.java,gui,gui,72.74,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/importer/ImportEntriesDialog.java,gui,gui,63.09,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorLastFirstAbbreviator.java,logic,logic,55.71,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/util/TreeCollector.java,model,model,109.08,model,90,model
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/FieldEditorFX.java,gui,gui,64.55,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/PdfGrobidImporter.java,logic,logic,56.47,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/exporter/Exporter.java,logic,logic,52.07,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/openoffice/backend/Backend52.java,logic,None,47.25,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/PatentTypeEditorViewModel.java,gui,gui,60.59,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/citationkeypattern/CitationKeyGenerator.java,logic,logic,52.06,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CitationMarkerNormEntry.java,model,model,94.22,model,95,None
jabref,preferences,src/main/java/org/jabref/logic/layout/format/Iso690FormatDate.java,logic,logic,55.89,logic,90,logic
jabref,preferences,src/main/java/org/jabref/gui/importer/ParserResultWarningDialog.java,gui,gui,69.04,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/formatter/casechanger/ProtectTermsFormatter.java,logic,logic,54.09,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/specialfields/SpecialFieldAction.java,gui,gui,58.66,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/externalfiles/DownloadFullTextAction.java,gui,gui,67.72,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/IacrEprintFetcher.java,logic,None,48.88,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/entry/CanonicalBibEntry.java,model,model,85.87,model,90,model
jabref,preferences,src/main/java/org/jabref/gui/actions/SimpleCommand.java,gui,gui,72.54,gui,95,gui
jabref,preferences,src/main/java/org/jabref/model/entry/types/BiblatexSoftwareEntryTypeDefinitions.java,model,model,80.3,model,100,model
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/YesNoEditorViewModel.java,gui,gui,64.1,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/CustomImporter.java,logic,logic,54.08,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/maintable/RightClickMenu.java,gui,gui,60.78,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/layout/format/JournalAbbreviator.java,logic,logic,55.39,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/database/BibDatabaseContext.java,model,model,93.86,model,95,model
jabref,preferences,src/main/java/org/jabref/model/database/KeyCollisionException.java,model,model,93.8,model,99,model
jabref,preferences,src/main/java/org/jabref/logic/cleanup/Formatter.java,logic,logic,55.28,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/preferences/OwnerPreferences.java,logic,logic,55.5,logic,85,logic
jabref,preferences,src/main/java/org/jabref/gui/edit/automaticfiededitor/copyormovecontent/CopyOrMoveFieldContentTabViewModel.java,gui,gui,67.58,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/entryeditor/fileannotationtab/FileAnnotationViewModel.java,gui,gui,69.43,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/openoffice/style/OOProcessCitationKeyMarkers.java,logic,logic,54.76,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/groups/GroupTreeView.java,gui,model,99.01,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/MergeTwoEntriesAction.java,gui,gui,73.03,gui,80,gui
jabref,preferences,src/main/java/org/jabref/model/util/OptionalUtil.java,model,model,79.96,model,95,model
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/BibtexParser.java,logic,None,43.66,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/search/rules/SearchRule.java,model,model,93.51,None,50,model
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatter.java,logic,logic,56.72,logic,85,logic
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/PaginationEditorViewModel.java,gui,gui,62.58,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/externalfiles/ChainedFilters.java,gui,gui,63.9,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/util/strings/StringLengthComparator.java,logic,logic,55.39,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/RemoveWhitespace.java,logic,logic,57.52,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CitationType.java,model,model,93.71,model,80,None
jabref,preferences,src/main/java/org/jabref/logic/openoffice/backend/GetContext.java,logic,logic,53.05,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/importer/actions/CheckForNewEntryTypesAction.java,gui,gui,64.09,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/integrity/HowPublishedChecker.java,logic,logic,54.83,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/collab/ChangeScanner.java,gui,gui,71.3,gui,90,gui
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/OwnerEditorViewModel.java,gui,gui,67.96,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/isbntobibtex/DoiToBibtexConverterComIsbnFetcher.java,logic,logic,52.52,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/BiodiversityLibrary.java,logic,None,47.83,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/mergeentries/newmergedialog/diffhighlighter/SplitDiffHighlighter.java,gui,gui,58.86,gui,95,gui
jabref,preferences,src/main/java/org/jabref/logic/openoffice/frontend/UpdateCitationMarkers.java,logic,logic,51.23,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/entry/identifier/ArXivIdentifier.java,model,model,80.93,model,95,model
jabref,preferences,src/main/java/org/jabref/model/entry/types/UnknownEntryType.java,model,model,90.53,model,100,model
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/MarcXmlParser.java,logic,None,45.29,logic,95,None
jabref,preferences,src/main/java/org/jabref/model/entry/types/BiblatexApaEntryType.java,model,model,90.89,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/duplicationFinder/DuplicateResolverDialog.java,gui,gui,55.84,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/integrity/JournalInAbbreviationListChecker.java,logic,logic,54.59,logic,90,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/AuthorLF_FFAbbr.java,logic,logic,55.57,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/journals/JournalAbbreviationRepository.java,logic,logic,50.38,logic,85,logic
jabref,preferences,src/main/java/org/jabref/gui/search/SearchDisplayMode.java,gui,gui,74.29,gui,100,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/rangesort/RangeSort.java,model,model,85.16,model,80,model
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/UnoRedlines.java,model,model,91.56,gui,100,None
jabref,preferences,src/main/java/org/jabref/gui/commonfxcontrols/SortCriterionViewModel.java,gui,gui,64.1,gui,95,gui
jabref,preferences,src/main/java/org/jabref/gui/fieldeditors/TypeEditorViewModel.java,gui,gui,62.06,gui,85,gui
jabref,preferences,src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,gui,gui,66.57,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/formatter/bibtexfields/HtmlToUnicodeFormatter.java,logic,logic,57.44,logic,100,logic
jabref,preferences,src/main/java/org/jabref/gui/util/RecursiveTreeItem.java,gui,gui,67.87,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/AbstractIsbnFetcher.java,logic,logic,54.63,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/XMLChars.java,logic,logic,55.11,logic,85,logic
jabref,preferences,src/main/java/org/jabref/gui/autocompleter/BibEntrySuggestionProvider.java,gui,gui,64.13,gui,90,gui
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CitationGroupId.java,model,model,93.91,model,95,model
jabref,preferences,src/main/java/org/jabref/gui/openoffice/AdvancedCiteDialogView.java,gui,gui,63.13,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/util/OS.java,logic,logic,55.28,logic,95,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/uno/UnoCursor.java,model,model,90.17,None,40,logic
jabref,preferences,src/main/java/org/jabref/logic/msbib/PageNumbers.java,logic,logic,55.95,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/slr/ExistingStudySearchAction.java,gui,gui,67.23,gui,90,gui
jabref,preferences,src/main/java/org/jabref/logic/cleanup/RelativePathsCleanup.java,logic,logic,53.8,logic,95,logic
jabref,preferences,src/main/java/org/jabref/logic/importer/fetcher/transformers/CollectionOfComputerScienceBibliographiesQueryTransformer.java,logic,logic,54.76,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/LatexToUnicodeFormatter.java,logic,logic,56.47,logic,95,logic
jabref,preferences,src/main/java/org/jabref/gui/util/component/Tag.java,gui,gui,73.23,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/shared/DBMSConnectionPropertiesBuilder.java,logic,logic,58.14,logic,90,logic
jabref,preferences,src/main/java/org/jabref/model/openoffice/style/CompareCitation.java,model,model,91.64,model,90,logic
jabref,preferences,src/main/java/org/jabref/logic/util/strings/XmlCharsMap.java,logic,None,48.17,logic,100,logic
jabref,preferences,src/main/java/org/jabref/model/database/BibDatabase.java,model,model,68.53,model,99,model
jabref,preferences,src/main/java/org/jabref/gui/collab/groupchange/GroupChangeDetailsView.java,gui,gui,64.86,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/maintable/columns/FieldColumn.java,gui,model,95.11,gui,100,gui
jabref,preferences,src/main/java/org/jabref/gui/util/uithreadaware/UiThreadBinding.java,gui,gui,62.4,gui,100,gui
jabref,preferences,src/main/java/org/jabref/logic/importer/fileformat/BiblioscapeImporter.java,logic,None,48.92,logic,100,logic
jabref,preferences,src/main/java/org/jabref/logic/layout/format/DOIStrip.java,logic,logic,56.94,logic,90,logic
