file_path,model,gui,cli,preferences,best_module,best_likelihood
src\main\java\org\jabref\logic\exporter\Exporter.java,60.00,5.00,5.00,30.00,model,60.00
src\main\java\org\jabref\logic\exporter\MetaDataSerializer.java,20.00,0.00,0.00,0.00,None,20.00
src\main\java\org\jabref\logic\exporter\GroupSerializer.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\exporter\ModsExporter.java,35.00,2.00,5.00,3.00,None,35.00
src\main\java\org\jabref\logic\exporter\MSBibExporter.java,20.00,5.00,10.00,2.00,None,20.00
src\main\java\org\jabref\logic\exporter\OOCalcDatabase.java,15.00,5.00,5.00,0.00,None,15.00
src\main\java\org\jabref\logic\exporter\OpenDocumentRepresentation.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\exporter\OpenDocumentSpreadsheetCreator.java,10.00,0.00,0.00,0.00,None,10.00
src\main\java\org\jabref\logic\exporter\SaveConfiguration.java,10.00,5.00,5.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\exporter\SaveException.java,75.00,0.00,0.00,0.00,model,75.00
src\main\java\org\jabref\logic\exporter\OpenOfficeDocumentCreator.java,20.00,5.00,15.00,5.00,None,20.00
src\main\java\org\jabref\logic\exporter\XmpExporter.java,15.00,5.00,5.00,0.00,None,15.00
src\main\java\org\jabref\logic\exporter\TemplateExporter.java,5.00,1.00,1.00,10.00,None,10.00
src\main\java\org\jabref\logic\exporter\XmpPdfExporter.java,30.00,10.00,15.00,5.00,None,30.00
src\main\java\org\jabref\logic\externalfiles\LinkedFileHandler.java,65.00,5.00,3.00,7.00,model,65.00
src\main\java\org\jabref\logic\externalfiles\ExternalFilesContentImporter.java,30.00,5.00,5.00,0.00,None,30.00
src\main\java\org\jabref\logic\formatter\bibtexfields\AddBracesFormatter.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\formatter\bibtexfields\CleanupUrlFormatter.java,30.00,5.00,2.00,8.00,None,30.00
src\main\java\org\jabref\logic\formatter\bibtexfields\ClearFormatter.java,30.00,0.00,0.00,0.00,None,30.00
src\main\java\org\jabref\logic\formatter\bibtexfields\EscapeAmpersandsFormatter.java,25.00,5.00,5.00,10.00,None,25.00
src\main\java\org\jabref\logic\formatter\bibtexfields\EscapeDollarSignFormatter.java,20.00,5.00,5.00,10.00,None,20.00
src\main\java\org\jabref\logic\formatter\bibtexfields\EscapeUnderscoresFormatter.java,30.00,10.00,10.00,50.00,preferences,50.00
src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToLatexFormatter.java,70.00,5.00,5.00,20.00,model,70.00
src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToUnicodeFormatter.java,80.00,5.00,2.00,13.00,model,80.00
src\main\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatter.java,75.00,5.00,15.00,5.00,model,75.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeDateFormatter.java,70.00,10.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeMonthFormatter.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeEnDashesFormatter.java,5.00,10.00,5.00,2.00,None,10.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizePagesFormatter.java,70.00,5.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeNamesFormatter.java,20.00,5.00,5.00,70.00,preferences,70.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RegexFormatter.java,35.00,25.00,5.00,5.00,None,35.00
src\main\java\org\jabref\logic\formatter\bibtexfields\OrdinalsToSuperscriptFormatter.java,5.00,20.00,3.00,2.00,None,20.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveBracesFormatter.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveDigitsFormatter.java,65.00,10.00,10.00,15.00,model,65.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveHyphenatedNewlinesFormatter.java,5.00,2.00,1.00,1.00,None,5.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveNewlinesFormatter.java,75.00,10.00,5.00,15.00,model,75.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveRedundantSpacesFormatter.java,25.00,5.00,5.00,10.00,None,25.00
src\main\java\org\jabref\logic\formatter\bibtexfields\ReplaceTabsBySpaceFormater.java,65.00,5.00,5.00,25.00,model,65.00
src\main\java\org\jabref\logic\formatter\bibtexfields\ShortenDOIFormatter.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\formatter\bibtexfields\TrimWhitespaceFormatter.java,70.00,10.00,10.00,40.00,model,70.00
src\main\java\org\jabref\logic\formatter\bibtexfields\UnicodeToLatexFormatter.java,60.00,20.00,10.00,10.00,model,60.00
src\main\java\org\jabref\logic\formatter\bibtexfields\UnitsToLatexFormatter.java,30.00,5.00,2.00,3.00,None,30.00
src\main\java\org\jabref\logic\formatter\casechanger\LowerCaseFormatter.java,20.00,10.00,10.00,60.00,preferences,60.00
src\main\java\org\jabref\logic\formatter\casechanger\CapitalizeFormatter.java,10.00,45.00,30.00,15.00,None,45.00
src\main\java\org\jabref\logic\formatter\casechanger\ProtectTermsFormatter.java,30.00,20.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\formatter\casechanger\SentenceCaseFormatter.java,65.00,10.00,5.00,20.00,model,65.00
src\main\java\org\jabref\logic\formatter\casechanger\Title.java,35.00,0.00,0.00,0.00,None,35.00
src\main\java\org\jabref\logic\formatter\casechanger\TitleCaseFormatter.java,20.00,5.00,2.00,8.00,None,20.00
src\main\java\org\jabref\logic\formatter\casechanger\TitleParser.java,10.00,3.00,4.00,2.00,None,10.00
src\main\java\org\jabref\logic\formatter\casechanger\UnprotectTermsFormatter.java,65.00,5.00,5.00,60.00,model,65.00
src\main\java\org\jabref\logic\formatter\casechanger\UpperCaseFormatter.java,25.00,5.00,5.00,10.00,None,25.00
src\main\java\org\jabref\logic\formatter\casechanger\Word.java,60.00,20.00,5.00,15.00,model,60.00
src\main\java\org\jabref\logic\formatter\minifier\MinifyNameListFormatter.java,60.00,15.00,5.00,10.00,model,60.00
src\main\java\org\jabref\logic\formatter\minifier\TruncateFormatter.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\formatter\IdentityFormatter.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\formatter\Formatters.java,25.00,35.00,5.00,5.00,None,35.00
src\main\java\org\jabref\logic\git\GitHandler.java,0.00,0.00,0.00,30.00,None,30.00
src\main\java\org\jabref\logic\git\SlrGitHandler.java,15.00,5.00,75.00,5.00,cli,75.00
src\main\java\org\jabref\logic\groups\DefaultGroupsFactory.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\help\HelpFile.java,70.00,0.00,0.00,0.00,model,70.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\DoiToBibtexConverterComIsbnFetcher.java,10.00,2.00,2.00,2.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\EbookDeIsbnFetcher.java,15.00,3.00,3.00,3.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\OpenLibraryIsbnFetcher.java,30.00,0.00,0.00,0.00,None,30.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\IsbnFetcher.java,8.00,3.00,2.00,1.00,None,8.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\AbstractQueryTransformer.java,5.00,1.00,1.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\BiodiversityLibraryTransformer.java,15.00,5.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ArXivQueryTransformer.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\CollectionOfComputerScienceBibliographiesQueryTransformer.java,5.00,1.00,1.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\DBLPQueryTransformer.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\DefaultLuceneQueryTransformer.java,5.00,2.00,1.00,3.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\GVKQueryTransformer.java,5.00,15.00,5.00,2.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\DefaultQueryTransformer.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\JstorQueryTransformer.java,5.00,0.00,0.00,0.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\IEEEQueryTransformer.java,45.00,5.00,5.00,5.00,None,45.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\MedlineQueryTransformer.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ResearchGateQueryTransformer.java,35.00,3.00,7.00,2.00,None,35.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ScholarQueryTransformer.java,12.00,1.00,1.00,1.00,None,12.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\SpringerQueryTransformer.java,15.00,3.00,3.00,1.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\YearAndYearRangeByFilteringQueryTransformer.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ZbMathQueryTransformer.java,10.00,0.00,0.00,0.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\YearRangeByFilteringQueryTransformer.java,8.00,3.00,3.00,18.00,None,18.00
src\main\java\org\jabref\logic\importer\fetcher\AbstractIsbnFetcher.java,15.00,10.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\ACMPortalFetcher.java,10.00,2.00,3.00,5.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\ApsFetcher.java,20.00,5.00,2.00,3.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\ACS.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\ArXivFetcher.java,10.00,2.00,2.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\AstrophysicsDataSystem.java,20.00,5.00,5.00,10.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\BibsonomyScraper.java,70.00,5.00,10.00,15.00,model,70.00
src\main\java\org\jabref\logic\importer\fetcher\BvbFetcher.java,15.00,0.00,0.00,0.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\BiodiversityLibrary.java,10.00,2.00,1.00,5.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\CiteSeer.java,25.00,10.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\fetcher\CollectionOfComputerScienceBibliographiesFetcher.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\fetcher\CollectionOfComputerScienceBibliographiesParser.java,15.00,5.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\ComplexSearchQuery.java,70.00,5.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\importer\fetcher\CompositeSearchBasedFetcher.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\importer\fetcher\CrossRef.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\importer\fetcher\CustomizableKeyFetcher.java,5.00,2.00,3.00,90.00,preferences,90.00
src\main\java\org\jabref\logic\importer\fetcher\DBLPFetcher.java,30.00,10.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\fetcher\DiVA.java,5.00,2.00,2.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\DOABFetcher.java,5.00,1.00,1.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\DOAJFetcher.java,25.00,5.00,5.00,2.00,None,25.00
src\main\java\org\jabref\logic\importer\fetcher\DoiFetcher.java,7.00,1.00,1.00,3.00,None,7.00
src\main\java\org\jabref\logic\importer\fetcher\GoogleScholar.java,20.00,5.00,5.00,2.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\DoiResolution.java,10.00,5.00,5.00,20.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\GrobidPreferences.java,5.00,10.00,1.00,84.00,preferences,84.00
src\main\java\org\jabref\logic\importer\fetcher\GrobidCitationFetcher.java,70.00,5.00,20.00,5.00,model,70.00
src\main\java\org\jabref\logic\importer\fetcher\GvkFetcher.java,5.00,15.00,5.00,2.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\IacrEprintFetcher.java,30.00,1.00,1.00,1.00,None,30.00
src\main\java\org\jabref\logic\importer\fetcher\IEEE.java,5.00,2.00,1.00,12.00,None,12.00
src\main\java\org\jabref\logic\importer\fetcher\INSPIREFetcher.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\JstorFetcher.java,5.00,0.00,0.00,0.00,None,5.00
src\main\java\org\jabref\logic\importer\fetcher\LibraryOfCongress.java,15.00,3.00,3.00,1.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\MathSciNet.java,10.00,2.00,2.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\MedlineFetcher.java,10.00,5.00,5.00,2.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\Medra.java,40.00,5.00,5.00,5.00,None,40.00
src\main\java\org\jabref\logic\importer\fetcher\OpenAccessDoi.java,25.00,5.00,5.00,10.00,None,25.00
src\main\java\org\jabref\logic\importer\fetcher\MrDLibFetcher.java,15.00,30.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\fetcher\ResearchGate.java,10.00,2.00,2.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\RfcFetcher.java,10.00,1.00,1.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\fetcher\ScienceDirect.java,20.00,5.00,5.00,10.00,None,20.00
src\main\java\org\jabref\logic\importer\fetcher\SemanticScholar.java,15.00,5.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\SpringerFetcher.java,3.00,2.00,1.00,7.00,None,7.00
src\main\java\org\jabref\logic\importer\fetcher\SpringerLink.java,15.00,0.00,0.00,5.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\TrustLevel.java,92.00,0.00,0.00,0.00,model,92.00
src\main\java\org\jabref\logic\importer\fetcher\TitleFetcher.java,5.00,15.00,5.00,2.00,None,15.00
src\main\java\org\jabref\logic\importer\fetcher\ZbMATH.java,15.00,0.00,0.00,0.00,None,15.00
src\main\java\org\jabref\logic\importer\fileformat\medline\ArticleId.java,90.00,0.00,0.00,0.00,model,90.00
src\main\java\org\jabref\logic\importer\fileformat\medline\Investigator.java,10.00,0.00,0.00,0.00,None,10.00
src\main\java\org\jabref\logic\importer\fileformat\medline\MeshHeading.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\importer\fileformat\medline\OtherId.java,30.00,5.00,10.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\fileformat\medline\PersonalNameSubject.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\importer\fileformat\mods\Name.java,35.00,5.00,5.00,5.00,None,35.00
src\main\java\org\jabref\logic\importer\fileformat\mods\Identifier.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\importer\fileformat\mods\package-info.java,40.00,5.00,5.00,0.00,None,40.00
src\main\java\org\jabref\logic\importer\fileformat\mods\RecordInfo.java,35.00,0.00,0.00,0.00,None,35.00
src\main\java\org\jabref\logic\importer\fileformat\ACMPortalParser.java,40.00,5.00,5.00,0.00,None,40.00
src\main\java\org\jabref\logic\importer\fileformat\BiblioscapeImporter.java,30.00,5.00,15.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\fileformat\BibtexImporter.java,30.00,5.00,10.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\fileformat\BibtexParser.java,30.00,0.00,0.00,0.00,None,30.00
src\main\java\org\jabref\logic\importer\fileformat\CffImporter.java,25.00,5.00,15.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\fileformat\CitaviXmlImporter.java,20.00,3.00,3.00,1.00,None,20.00
src\main\java\org\jabref\logic\importer\fileformat\CopacImporter.java,10.00,2.00,3.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\fileformat\CoinsParser.java,80.00,7.00,7.00,6.00,model,80.00
src\main\java\org\jabref\logic\importer\fileformat\CustomImporter.java,15.00,5.00,5.00,0.00,None,15.00
src\main\java\org\jabref\logic\importer\fileformat\EndnoteXmlImporter.java,0.00,0.00,0.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\importer\fileformat\EndnoteImporter.java,60.00,15.00,15.00,35.00,model,60.00
src\main\java\org\jabref\logic\importer\fileformat\InspecImporter.java,20.00,5.00,10.00,2.00,None,20.00
src\main\java\org\jabref\logic\importer\fileformat\IsiImporter.java,10.00,1.00,1.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\fileformat\MarcXmlParser.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\fileformat\MedlineImporter.java,25.00,2.00,2.00,2.00,None,25.00
src\main\java\org\jabref\logic\importer\fileformat\MedlinePlainImporter.java,65.00,5.00,5.00,0.00,model,65.00
src\main\java\org\jabref\logic\importer\fileformat\ModsImporter.java,60.00,0.00,0.00,0.00,model,60.00
src\main\java\org\jabref\logic\importer\fileformat\MrDLibImporter.java,20.00,3.00,3.00,3.00,None,20.00
src\main\java\org\jabref\logic\importer\fileformat\MsBibImporter.java,5.00,0.00,0.00,0.00,None,5.00
src\main\java\org\jabref\logic\importer\fileformat\OvidImporter.java,5.00,1.00,2.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\fileformat\PdfContentImporter.java,12.00,1.00,1.00,0.00,None,12.00
src\main\java\org\jabref\logic\importer\fileformat\PdfEmbeddedBibFileImporter.java,30.00,5.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\fileformat\PdfMergeMetadataImporter.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\importer\fileformat\PdfGrobidImporter.java,15.00,5.00,3.00,2.00,None,15.00
src\main\java\org\jabref\logic\importer\fileformat\PdfVerbatimBibTextImporter.java,15.00,5.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\importer\fileformat\PdfXmpImporter.java,15.00,0.00,0.00,0.00,None,15.00
src\main\java\org\jabref\logic\importer\fileformat\PicaXmlParser.java,55.00,5.00,5.00,5.00,model,55.00
src\main\java\org\jabref\logic\importer\fileformat\RepecNepImporter.java,5.00,1.00,2.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\fileformat\SilverPlatterImporter.java,20.00,5.00,5.00,0.00,None,20.00
src\main\java\org\jabref\logic\importer\fileformat\RisImporter.java,30.00,5.00,10.00,5.00,None,30.00
src\main\java\org\jabref\logic\importer\util\GrobidService.java,25.00,5.00,5.00,10.00,None,25.00
src\main\java\org\jabref\logic\importer\util\FileFieldParser.java,20.00,5.00,10.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\util\IdentifierParser.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\util\GroupsParser.java,70.00,2.00,3.00,1.00,model,70.00
src\main\java\org\jabref\logic\importer\util\JsonReader.java,20.00,0.00,0.00,0.00,None,20.00
src\main\java\org\jabref\logic\importer\util\INSPIREBibtexFilterReader.java,70.00,10.00,15.00,5.00,model,70.00
src\main\java\org\jabref\logic\importer\util\MediaTypes.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\importer\util\MetaDataParser.java,70.00,5.00,5.00,20.00,model,70.00
src\main\java\org\jabref\logic\importer\util\ShortDOIService.java,10.00,2.00,1.00,2.00,None,10.00
src\main\java\org\jabref\logic\importer\util\ShortDOIServiceException.java,20.00,2.00,2.00,2.00,None,20.00
src\main\java\org\jabref\logic\importer\AuthorListParser.java,55.00,2.00,8.00,0.00,model,55.00
src\main\java\org\jabref\logic\importer\CompositeIdFetcher.java,50.00,10.00,10.00,5.00,model,50.00
src\main\java\org\jabref\logic\importer\EntryBasedFetcher.java,20.00,5.00,2.00,3.00,None,20.00
src\main\java\org\jabref\logic\importer\EntryBasedParserFetcher.java,35.00,5.00,5.00,0.00,None,35.00
src\main\java\org\jabref\logic\importer\FetcherClientException.java,5.00,25.00,10.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\FetcherException.java,10.00,5.00,5.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\FetcherResult.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\importer\FetcherServerException.java,5.00,1.00,1.00,1.00,None,5.00
src\main\java\org\jabref\logic\importer\FulltextFetcher.java,40.00,0.00,0.00,0.00,None,40.00
src\main\java\org\jabref\logic\importer\FulltextFetchers.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\importer\IdBasedFetcher.java,10.00,2.00,2.00,1.00,None,10.00
src\main\java\org\jabref\logic\importer\IdBasedParserFetcher.java,35.00,5.00,5.00,0.00,None,35.00
src\main\java\org\jabref\logic\importer\IdFetcher.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\IdParserFetcher.java,65.00,15.00,15.00,5.00,model,65.00
src\main\java\org\jabref\logic\importer\ImportCleanup.java,25.00,5.00,2.00,3.00,None,25.00
src\main\java\org\jabref\logic\importer\Importer.java,80.00,5.00,10.00,5.00,model,80.00
src\main\java\org\jabref\logic\importer\ImporterPreferences.java,0.00,0.00,0.00,75.00,preferences,75.00
src\main\java\org\jabref\logic\importer\ImportException.java,10.00,5.00,5.00,0.00,None,10.00
src\main\java\org\jabref\logic\importer\ImportFormatPreferences.java,10.00,5.00,5.00,80.00,preferences,80.00
src\main\java\org\jabref\logic\importer\ImportFormatReader.java,65.00,5.00,20.00,10.00,model,65.00
src\main\java\org\jabref\logic\importer\OpenDatabase.java,30.00,0.00,0.00,0.00,None,30.00
src\main\java\org\jabref\logic\importer\OutputPrinter.java,5.00,45.00,30.00,5.00,None,45.00
src\main\java\org\jabref\logic\importer\PagedSearchBasedFetcher.java,10.00,5.00,5.00,15.00,None,15.00
src\main\java\org\jabref\logic\importer\PagedSearchBasedParserFetcher.java,35.00,5.00,5.00,1.00,None,35.00
src\main\java\org\jabref\logic\importer\ParseException.java,60.00,10.00,10.00,0.00,model,60.00
src\main\java\org\jabref\logic\importer\Parser.java,65.00,0.00,0.00,0.00,model,65.00
src\main\java\org\jabref\logic\importer\ParserResult.java,35.00,5.00,5.00,0.00,None,35.00
src\main\java\org\jabref\logic\importer\QueryParser.java,55.00,5.00,20.00,20.00,model,55.00
src\main\java\org\jabref\logic\importer\SearchBasedFetcher.java,10.00,5.00,3.00,0.00,None,10.00
src\main\java\org\jabref\logic\importer\SearchBasedParserFetcher.java,15.00,25.00,10.00,5.00,None,25.00
src\main\java\org\jabref\logic\importer\WebFetcher.java,5.00,15.00,5.00,5.00,None,15.00
src\main\java\org\jabref\logic\importer\WebFetchers.java,10.00,5.00,2.00,55.00,preferences,55.00
src\main\java\org\jabref\logic\integrity\AbbreviationChecker.java,60.00,0.00,0.00,0.00,model,60.00
src\main\java\org\jabref\logic\integrity\AmpersandChecker.java,60.00,15.00,15.00,10.00,model,60.00
src\main\java\org\jabref\logic\integrity\ASCIICharacterChecker.java,10.00,0.00,0.00,0.00,None,10.00
src\main\java\org\jabref\logic\integrity\BibStringChecker.java,60.00,0.00,0.00,0.00,model,60.00
src\main\java\org\jabref\logic\integrity\BibTeXEntryTypeChecker.java,15.00,2.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\integrity\BooktitleChecker.java,10.00,2.00,2.00,2.00,None,10.00
src\main\java\org\jabref\logic\integrity\BracesCorrector.java,10.00,0.00,0.00,0.00,None,10.00
src\main\java\org\jabref\logic\integrity\CitationKeyChecker.java,20.00,0.00,0.00,0.00,None,20.00
src\main\java\org\jabref\logic\integrity\BracketChecker.java,65.00,10.00,10.00,5.00,model,65.00
src\main\java\org\jabref\logic\integrity\CitationKeyDeviationChecker.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\integrity\CitationKeyDuplicationChecker.java,75.00,5.00,5.00,5.00,model,75.00
src\main\java\org\jabref\logic\integrity\DateChecker.java,15.00,2.00,1.00,1.00,None,15.00
src\main\java\org\jabref\logic\integrity\DatabaseChecker.java,15.00,2.00,2.00,1.00,None,15.00
src\main\java\org\jabref\logic\integrity\DoiDuplicationChecker.java,30.00,5.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\integrity\DoiValidityChecker.java,40.00,5.00,5.00,5.00,None,40.00
src\main\java\org\jabref\logic\integrity\EntryChecker.java,75.00,5.00,5.00,5.00,model,75.00
src\main\java\org\jabref\logic\integrity\EditionChecker.java,25.00,5.00,5.00,5.00,None,25.00
src\main\java\org\jabref\logic\integrity\EntryLinkChecker.java,15.00,2.00,1.00,1.00,None,15.00
src\main\java\org\jabref\logic\integrity\FieldChecker.java,20.00,5.00,5.00,0.00,None,20.00
src\main\java\org\jabref\logic\integrity\FieldCheckers.java,65.00,5.00,5.00,20.00,model,65.00
src\main\java\org\jabref\logic\integrity\FileChecker.java,20.00,5.00,5.00,10.00,None,20.00
src\main\java\org\jabref\logic\integrity\HowPublishedChecker.java,60.00,5.00,2.00,3.00,model,60.00
src\main\java\org\jabref\logic\integrity\HTMLCharacterChecker.java,25.00,5.00,2.00,3.00,None,25.00
src\main\java\org\jabref\logic\integrity\IntegrityCheck.java,80.00,7.00,7.00,6.00,model,80.00
src\main\java\org\jabref\logic\integrity\IntegrityMessage.java,65.00,20.00,10.00,5.00,model,65.00
src\main\java\org\jabref\logic\integrity\ISBNChecker.java,30.00,5.00,5.00,10.00,None,30.00
src\main\java\org\jabref\logic\integrity\ISSNChecker.java,60.00,10.00,10.00,10.00,model,60.00
src\main\java\org\jabref\logic\integrity\JournalInAbbreviationListChecker.java,30.00,5.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\integrity\MonthChecker.java,30.00,5.00,5.00,5.00,None,30.00
src\main\java\org\jabref\logic\integrity\NoBibtexFieldChecker.java,35.00,5.00,2.00,3.00,None,35.00
src\main\java\org\jabref\logic\integrity\NoteChecker.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\integrity\PagesChecker.java,75.00,5.00,5.00,5.00,model,75.00
src\main\java\org\jabref\logic\integrity\PersonNamesChecker.java,80.00,5.00,5.00,10.00,model,80.00
src\main\java\org\jabref\logic\integrity\TitleChecker.java,70.00,5.00,5.00,20.00,model,70.00
src\main\java\org\jabref\logic\integrity\TypeChecker.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\integrity\UrlChecker.java,70.00,5.00,5.00,5.00,model,70.00
src\main\java\org\jabref\logic\integrity\UTF8Checker.java,85.00,5.00,5.00,5.00,model,85.00
src\main\java\org\jabref\logic\integrity\ValidCitationKeyChecker.java,20.00,5.00,5.00,5.00,None,20.00
src\main\java\org\jabref\logic\integrity\ValueChecker.java,40.00,10.00,5.00,5.00,None,40.00
src\main\java\org\jabref\logic\integrity\YearChecker.java,70.00,10.00,10.00,10.00,model,70.00
src\main\java\org\jabref\logic\journals\AbbreviationFormat.java,0.00,0.00,0.00,70.00,preferences,70.00
src\main\java\org\jabref\logic\journals\AbbreviationParser.java,20.00,5.00,5.00,70.00,preferences,70.00
