project,removed_case,removed_module,file
teammates,removed_Storage,Storage,src/main/java/teammates/ui/servlets/LegacyUrlMapper.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/servlets/OAuth2CallbackServlet.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/servlets/OriginCheckFilter.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/servlets/WebApiServlet.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/servlets/WebPageServlet.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/servlets/package-info.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/Action.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/ActionResult.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/ArchiveCourseAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/BasicCommentSubmissionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/BinCourseAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/BinFeedbackSessionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CalculateUsageStatisticsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CompileLogsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateAccountAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateCourseAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateInstructorAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/CreateNotificationAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DatastoreBackupAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteAccountAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteAccountRequestAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteCourseAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteDataBundleAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteFeedbackSessionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteNotificationAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/DeleteStudentAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/EnrollStudentsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/EntityNotFoundException.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/FeedbackSessionClosedRemindersAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedEmailWorkerAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/FeedbackSessionRemindEmailWorkerAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetAccountsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetActionClassesAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetAuthInfoAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetCourseAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetFeedbackResponsesAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetFeedbackSessionsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetNotificationAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetNotificationsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetReadNotificationsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetSessionResponseStatsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetStudentAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetStudentsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetTimeZonesAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetUsageStatisticsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/GetUserCookieAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/PublishFeedbackSessionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/PutDataBundleAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/QueryLogsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/RemindFeedbackSessionResultAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/RemindFeedbackSessionSubmissionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/RestoreCourseAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/SearchInstructorsAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/SendErrorReportAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/SubmitFeedbackResponsesAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/UpdateFeedbackResponseCommentAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/UpdateInstructorAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/UpdateStudentAction.java
teammates,removed_Storage,Storage,src/main/java/teammates/ui/webapi/package-info.java
teammates,removed_UI,UI,src/main/java/teammates/logic/core/LogicStarter.java
teammates,removed_UI,UI,src/main/java/teammates/logic/external/LocalLoggingService.java
teammates,removed_UI,UI,src/main/java/teammates/logic/external/LocalTaskQueueService.java
teammates,removed_UI,UI,src/main/java/teammates/main/Application.java
teammates,removed_UI,UI,src/main/java/teammates/main/package-info.java
teammates,removed_UI,UI,src/main/java/teammates/storage/api/DatastoreEmulatorRunner.java
teammates,removed_UI,UI,src/main/java/teammates/storage/entity/Account.java
teammates,removed_UI,UI,src/main/java/teammates/storage/entity/Course.java
teammates,removed_UI,UI,src/main/java/teammates/storage/entity/FeedbackQuestion.java
teammates,removed_UI,UI,src/main/java/teammates/storage/entity/UsageStatistics.java
teammates,removed_UI,UI,src/main/java/teammates/storage/search/SearchDocument.java
teammates,removed_UI,UI,src/main/java/teammates/storage/search/SearchManagerStarter.java
teammates,removed_UI,UI,src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java
teammates,removed_UI,UI,src/main/java/teammates/ui/constants/QuestionTypeStructures.java
teammates,removed_UI,UI,src/main/java/teammates/ui/constants/ResourceEndpoints.java
teammates,removed_UI,UI,src/main/java/teammates/ui/constants/package-info.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/AccountData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/AccountRequestData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/AccountRequestsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/AccountsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/ActionClasses.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/ApiOutput.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/AuthInfo.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/CommentVisibilityType.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/CourseArchiveData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/CourseData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/CourseSectionNamesData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/CoursesData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/DeadlineExtensionData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/EmailData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/EnrollStudentsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackQuestionData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackQuestionRecipientData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackQuestionRecipientsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackQuestionsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackResponseCommentData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackResponseData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackResponsesData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionLogData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionLogEntryData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionLogsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionPublishStatus.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionStatsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionSubmissionStatus.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionSubmittedGiverSet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackSessionsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/FeedbackVisibilityType.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/GeneralLogsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/HasResponsesData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/InstructorData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/InstructorPermissionRole.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/InstructorPrivilegeData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/InstructorsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/JoinLinkData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/JoinState.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/JoinStatus.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/MessageOutput.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/NotificationData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/NotificationsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/NumberOfEntitiesToGiveFeedbackToSetting.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/OngoingSession.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/OngoingSessionsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/ReadNotificationsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/RegenerateKeyData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/RegkeyValidityData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/ResponseVisibleSetting.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/SendLoginEmailResponseData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/SessionLinksRecoveryResponseData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/SessionResultsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/SessionVisibleSetting.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/StudentData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/StudentsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/TimeZonesData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/UsageStatisticsData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/UsageStatisticsRangeData.java
teammates,removed_UI,UI,src/main/java/teammates/ui/output/package-info.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/AccountCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/BasicRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/CourseArchiveRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/CourseBasicRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/CourseCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/CourseUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/ErrorReportRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackQuestionBasicRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackQuestionCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackQuestionUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackResponseCommentBasicRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackResponseCommentCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackResponseCommentUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackResponsesRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackSessionRespondentRemindRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/FeedbackSessionUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/InstructorCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/MarkNotificationAsReadRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/NotificationBasicRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/NotificationCreateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/NotificationUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/SendEmailRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/StudentUpdateRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/StudentsEnrollRequest.java
teammates,removed_UI,UI,src/main/java/teammates/ui/request/package-info.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/AuthServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/DevServerLoginServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/HealthCheckServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/LegacyUrlMapper.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/LoginServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/LogoutServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/OAuth2CallbackServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/OriginCheckFilter.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/RequestTraceFilter.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/WebApiServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/WebPageServlet.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/WebSecurityHeaderFilter.java
teammates,removed_UI,UI,src/main/java/teammates/ui/servlets/package-info.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/Action.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/ActionFactory.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/ActionResult.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/AdminOnlyAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/ArchiveCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/AuthType.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/BasicCommentSubmissionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/BinCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/BinFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CompileLogsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateAccountAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateFeedbackResponseCommentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateFeedbackSessionLogAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateInstructorAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/CreateNotificationAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DatastoreBackupAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteAccountAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteAccountRequestAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteDataBundleAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteFeedbackQuestionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteFeedbackResponseCommentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteInstructorAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteNotificationAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteStudentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/DeleteStudentsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/EnrollStudentsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/EntityNotFoundException.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionClosedRemindersAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionClosingRemindersAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionOpeningRemindersAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionOpeningSoonRemindersAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionRemindParticularUsersEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GenerateEmailAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetAccountAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetAccountsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetActionClassesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetAuthInfoAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetCourseJoinStatusAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetCourseSectionNamesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetCoursesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackResponseCommentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackResponsesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackSessionLogsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackSessionSubmittedGiverSetAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetFeedbackSessionsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetHasResponsesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetInstructorAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetInstructorPrivilegeAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetInstructorsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetNotificationAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetNotificationsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetOngoingSessionsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetReadNotificationsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetSessionResponseStatsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetSessionResultsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetStudentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetStudentsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetTimeZonesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetUsageStatisticsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/GetUserCookieAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/InstructorCourseJoinEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/InvalidHttpParameterException.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/JoinCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/JsonResult.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/MarkNotificationAsReadAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/PublishFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/PutDataBundleAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/PutDataBundleDocumentsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/QueryLogsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/RegenerateInstructorKeyAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/RegenerateStudentKeyAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/RemindFeedbackSessionResultAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/RemindFeedbackSessionSubmissionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/ResetAccountAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/RestoreCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/RestoreFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SearchInstructorsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SearchStudentsAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SendEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SendErrorReportAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SendLoginEmailAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/StudentSearchIndexingWorkerAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/SubmitFeedbackResponsesAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateCourseAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateFeedbackQuestionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateFeedbackResponseCommentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateInstructorAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateInstructorPrivilegeAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateNotificationAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/UpdateStudentAction.java
teammates,removed_UI,UI,src/main/java/teammates/ui/webapi/package-info.java
teastore,removed_Auth,Auth,interfaces/tools.descartes.teastore.entities/src/main/java/tools/descartes/teastore/entities/Category.java
teastore,removed_Auth,Auth,interfaces/tools.descartes.teastore.entities/src/main/java/tools/descartes/teastore/entities/ImageSize.java
teastore,removed_Auth,Auth,interfaces/tools.descartes.teastore.entities/src/main/java/tools/descartes/teastore/entities/ImageSizePreset.java
teastore,removed_Auth,Auth,interfaces/tools.descartes.teastore.entities/src/main/java/tools/descartes/teastore/entities/Order.java
teastore,removed_Auth,Auth,interfaces/tools.descartes.teastore.entities/src/main/java/tools/descartes/teastore/entities/OrderItem.java
