file_path,model,logic,cli,preferences,best_module,best_likelihood
src\main\java\org\jabref\logic\exporter\GroupSerializer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\ModsExporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\MetaDataSerializer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\MSBibExporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\OOCalcDatabase.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\OpenDocumentRepresentation.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\OpenDocumentSpreadsheetCreator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\OpenOfficeDocumentCreator.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\SaveConfiguration.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\SaveException.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\exporter\TemplateExporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\XmpExporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\exporter\XmpPdfExporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\externalfiles\ExternalFilesContentImporter.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\externalfiles\LinkedFileHandler.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\CleanupUrlFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\AddBracesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\ClearFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\EscapeAmpersandsFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\EscapeDollarSignFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\EscapeUnderscoresFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToLatexFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\HtmlToUnicodeFormatter.java,3.00,95.00,1.00,1.00,logic,95.00
src\main\java\org\jabref\logic\formatter\bibtexfields\LatexCleanupFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeEnDashesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeDateFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeMonthFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizeNamesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\NormalizePagesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\OrdinalsToSuperscriptFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RegexFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveBracesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveDigitsFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveHyphenatedNewlinesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveNewlinesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\RemoveRedundantSpacesFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\ReplaceTabsBySpaceFormater.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\ShortenDOIFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\TrimWhitespaceFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\UnicodeToLatexFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\bibtexfields\UnitsToLatexFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\LowerCaseFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\CapitalizeFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\ProtectTermsFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\SentenceCaseFormatter.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\Title.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\TitleCaseFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\UnprotectTermsFormatter.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\formatter\casechanger\TitleParser.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\UpperCaseFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\casechanger\Word.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\formatter\minifier\TruncateFormatter.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\formatter\minifier\MinifyNameListFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\Formatters.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\formatter\IdentityFormatter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\git\SlrGitHandler.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\git\GitHandler.java,0.00,0.00,0.00,0.00,None,0.00
src\main\java\org\jabref\logic\groups\DefaultGroupsFactory.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\help\HelpFile.java,0.00,85.00,0.00,0.00,logic,85.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\DoiToBibtexConverterComIsbnFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\EbookDeIsbnFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\IsbnFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\isbntobibtex\OpenLibraryIsbnFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\AbstractQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ArXivQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\CollectionOfComputerScienceBibliographiesQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\BiodiversityLibraryTransformer.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\DBLPQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\DefaultLuceneQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\DefaultQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\GVKQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\IEEEQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\JstorQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\MedlineQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ResearchGateQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ScholarQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\SpringerQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\YearAndYearRangeByFilteringQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\YearRangeByFilteringQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\transformers\ZbMathQueryTransformer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\AbstractIsbnFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ACMPortalFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ACS.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ApsFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ArXivFetcher.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\AstrophysicsDataSystem.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fetcher\BibsonomyScraper.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\BiodiversityLibrary.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\BvbFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\CiteSeer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\CollectionOfComputerScienceBibliographiesFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\CollectionOfComputerScienceBibliographiesParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\CompositeSearchBasedFetcher.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fetcher\ComplexSearchQuery.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\CustomizableKeyFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\CrossRef.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\DBLPFetcher.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fetcher\DiVA.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fetcher\DOABFetcher.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\DOAJFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\DoiFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\DoiResolution.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\GoogleScholar.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\GrobidCitationFetcher.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fetcher\GvkFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\GrobidPreferences.java,0.00,0.00,0.00,95.00,preferences,95.00
src\main\java\org\jabref\logic\importer\fetcher\IacrEprintFetcher.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fetcher\IEEE.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\INSPIREFetcher.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fetcher\JstorFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\LibraryOfCongress.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\MathSciNet.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fetcher\MedlineFetcher.java,0.00,92.00,0.00,0.00,logic,92.00
src\main\java\org\jabref\logic\importer\fetcher\Medra.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\MrDLibFetcher.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\OpenAccessDoi.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ResearchGate.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\RfcFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ScienceDirect.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fetcher\SemanticScholar.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\SpringerFetcher.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\SpringerLink.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\TitleFetcher.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\TrustLevel.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fetcher\ZbMATH.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\medline\ArticleId.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fileformat\medline\Investigator.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fileformat\medline\OtherId.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\medline\MeshHeading.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fileformat\medline\PersonalNameSubject.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fileformat\mods\Identifier.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\mods\Name.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fileformat\mods\package-info.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fileformat\mods\RecordInfo.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\BiblioscapeImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\ACMPortalParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\BibtexImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\BibtexParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\CffImporter.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fileformat\CitaviXmlImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\CoinsParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\CopacImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\CustomImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\EndnoteImporter.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fileformat\EndnoteXmlImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\InspecImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\IsiImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\MarcXmlParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\MedlineImporter.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\MedlinePlainImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\ModsImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\MrDLibImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\MsBibImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\OvidImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\PdfContentImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\PdfEmbeddedBibFileImporter.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\fileformat\PdfGrobidImporter.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fileformat\PdfMergeMetadataImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\PdfVerbatimBibTextImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\PdfXmpImporter.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\fileformat\PicaXmlParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\RepecNepImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\RisImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\fileformat\SilverPlatterImporter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\GrobidService.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\GroupsParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\FileFieldParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\IdentifierParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\INSPIREBibtexFilterReader.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\JsonReader.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\MediaTypes.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\MetaDataParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\ShortDOIService.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\util\ShortDOIServiceException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\AuthorListParser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\CompositeIdFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\EntryBasedFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\EntryBasedParserFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\FetcherClientException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\FetcherException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\FetcherResult.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\FetcherServerException.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\FulltextFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\FulltextFetchers.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\IdBasedFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\IdBasedParserFetcher.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\IdFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\IdParserFetcher.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\ImportCleanup.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\Importer.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\ImporterPreferences.java,0.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\importer\ImportException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\ImportFormatReader.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\ImportFormatPreferences.java,0.00,90.00,0.00,0.00,logic,90.00
src\main\java\org\jabref\logic\importer\OpenDatabase.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\OutputPrinter.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\PagedSearchBasedFetcher.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\PagedSearchBasedParserFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\ParseException.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\Parser.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\ParserResult.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\QueryParser.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\importer\SearchBasedFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\SearchBasedParserFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\WebFetcher.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\importer\WebFetchers.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\AbbreviationChecker.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\integrity\AmpersandChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\BibStringChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\ASCIICharacterChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\BibTeXEntryTypeChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\BooktitleChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\BracesCorrector.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\BracketChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\CitationKeyChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\CitationKeyDeviationChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\CitationKeyDuplicationChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\DatabaseChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\DateChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\DoiDuplicationChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\DoiValidityChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\EditionChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\EntryChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\EntryLinkChecker.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\integrity\FieldChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\FileChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\FieldCheckers.java,5.00,95.00,2.00,3.00,logic,95.00
src\main\java\org\jabref\logic\integrity\HowPublishedChecker.java,0.00,99.00,0.00,0.00,logic,99.00
src\main\java\org\jabref\logic\integrity\HTMLCharacterChecker.java,2.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\IntegrityCheck.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\ISBNChecker.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\IntegrityMessage.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\ISSNChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\JournalInAbbreviationListChecker.java,5.00,95.00,0.00,0.00,logic,95.00
src\main\java\org\jabref\logic\integrity\MonthChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\NoBibtexFieldChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\NoteChecker.java,1.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\PagesChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\PersonNamesChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\TitleChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\TypeChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\UrlChecker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\UTF8Checker.java,0.00,98.00,0.00,0.00,logic,98.00
src\main\java\org\jabref\logic\integrity\ValidCitationKeyChecker.java,0.00,98.00,0.00,0.00,logic,98.00
